,SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
80,500171,GHCL LTD    ,A ,Q,599.0,599.7,583.0,591.3,591.3,594.95,1000,14744,8734622.0,
81,500173,GFLLIMITED  ,B ,Q,94.51,95.95,90.91,93.93,94.0,96.34,731,31825,2972147.0,
82,500174,GUJ.LEASE   ,T ,Q,8.05,8.05,8.05,8.05,8.05,7.67,12,5815,46810.0,
83,500179,HCL INFOSYS ,B ,Q,22.35,22.41,22.06,22.41,22.41,21.35,1102,957634,21418103.0,
84,500180,HDFC BANK   ,A ,Q,1500.05,1515.5,1480.0,1486.8,1486.8,1536.9,75751,2278135,3409696142.0,
85,500182,HEROMOTOCO  ,A ,Q,4300.7,4410.85,4298.7,4395.25,4385.4,4368.1,1565,10838,47443002.0,
86,500183,HFCL        ,A ,Q,83.8,85.08,81.22,84.59,84.59,83.96,4113,745368,62442817.0,
87,500184,HSCL        ,T ,Q,381.95,381.95,358.65,375.95,375.95,377.3,4225,143932,53229098.0,
88,500185,HIND.CONSTN.,A ,Q,32.0,32.55,30.43,32.31,32.31,32.08,7821,6493479,205786771.0,
89,500186,HIND.OIL EXP,A ,Q,174.25,174.5,168.35,173.1,173.1,172.1,1204,79003,13584643.0,
90,500187,AGI         ,A ,Q,829.55,829.55,790.0,810.55,809.0,816.45,1062,8849,7149643.0,
91,500188,HINDUS.ZI   ,A ,Q,316.0,316.0,304.5,311.8,311.8,316.0,5555,120949,37516218.0,
92,500189,NDLVENTURE  ,B ,Q,123.7,127.05,118.75,119.95,119.2,122.9,253,7497,903849.0,
93,500191,HMT LTD.    ,Z ,Q,53.0,53.5,51.25,51.97,51.7,50.96,152,41666,2199767.0,
94,500192,PRAG BOSIMI ,X ,Q,3.55,3.9,3.54,3.89,3.9,3.72,205,207127,759994.0,
95,500193,HLVLTD      ,B ,Q,28.71,29.4,27.61,29.11,29.26,29.0,1096,81810,2358993.0,
96,500199,I.G.PETRO   ,B ,Q,519.7,519.7,487.2,498.7,503.0,502.7,660,6922,3433046.0,
97,500201,IND.GLYCOLS ,B ,Q,881.05,908.2,857.45,898.55,892.0,883.55,1331,22883,20460661.0,
98,500202,IND.LEAS.DEV,XT,Q,10.87,11.98,10.87,11.89,11.9,11.44,35,8369,92933.0,
99,500206,MARGO FIN   ,XT,Q,47.48,47.48,43.35,44.27,43.35,45.62,48,6219,274660.0,
100,500207,INDO RAMA   ,B ,Q,55.2,55.2,52.3,54.15,54.1,53.83,205,17963,963661.0,
101,500209,INFOSYS LTD ,A ,Q,1638.45,1647.0,1628.5,1642.6,1642.6,1639.9,7449,179961,294928619.0,
102,500210,INGERSOLL   ,A ,Q,3111.65,3129.0,3036.25,3082.95,3082.95,3115.4,389,1031,3185060.0,
103,500213,INTER.TRAVEL,X ,Q,615.0,627.35,578.0,619.95,619.5,606.45,782,34013,20475138.0,
104,500214,ION EXCHANGE,A ,Q,578.6,578.9,555.25,570.3,573.7,574.45,2896,41136,23372797.0,
105,500215,AGRO TECH FO,B ,Q,844.05,844.05,832.55,832.75,832.55,846.0,125,336,281548.0,
106,500219,JAIN IRRIG  ,A ,Q,60.06,60.3,57.65,58.21,58.1,59.75,1942,436114,25635892.0,
107,500223,JCT LTD     ,X ,Q,2.97,3.04,2.92,2.99,2.99,3.0,1265,1239028,3675891.0,
108,500227,JINDAL POLYF,B ,Q,653.1,658.4,636.85,648.9,651.05,653.75,435,2381,1541223.0,
109,500228,JSWSL       ,A ,Q,811.25,813.25,792.9,803.75,805.0,812.45,3857,82995,66533130.0,
110,500231,UMANG DAIR  ,B ,Q,75.0,75.99,72.94,74.01,74.01,74.96,358,14466,1074346.0,
111,500233,KAJARIA CER.,A ,Q,1382.05,1410.3,1344.3,1389.8,1383.15,1397.1,1968,15150,20849357.0,
112,500234,KAKATIYA CEM,B ,Q,238.9,242.5,231.5,235.75,236.35,238.9,289,3000,706074.0,
113,500235,KALYANI STEL,B ,Q,601.15,615.0,575.95,608.1,608.1,601.05,1832,26234,15666862.0,
114,500238,WHIRLPOOL   ,A ,Q,1379.9,1398.95,1351.05,1382.15,1375.2,1377.35,520,2916,4004118.0,
115,500239,KG DENIM    ,X ,Q,39.7,39.7,36.25,36.53,36.65,36.98,59,5621,207510.0,
116,500240,KINETIC ENG.,X ,Q,139.2,139.2,131.1,136.1,136.1,136.6,198,14750,2005092.0,
117,500241,KIRL.BROS.  ,A ,Q,879.0,889.1,840.35,871.95,874.0,878.95,928,6240,5387378.0,
118,500243,KIRL INDUS  ,B ,Q,4027.4,4027.4,3788.7,3869.35,3877.0,3864.7,82,208,797700.0,
119,500245,KIRL.FERROUS,A ,Q,556.95,581.0,540.25,577.45,577.45,557.8,1944,142278,80610319.0,
120,500246,ENVAIN ELECT,XT,Q,159.35,159.35,159.35,159.35,159.35,162.6,8,119,18962.0,
121,500247,KOTAK MAH.BK,A ,Q,1777.85,1792.7,1765.05,1777.4,1777.4,1779.9,11867,137896,244983244.0,
122,500249,KSB         ,A ,Q,3344.35,3474.75,3238.35,3250.15,3250.15,3365.6,647,1916,6370276.0,
123,500250,L.G.BALKRISH,A ,Q,1298.1,1323.7,1262.15,1320.2,1311.3,1294.85,132,1191,1557414.0,
124,500251,TRENT LTD.  ,A ,Q,3146.0,3184.95,3089.75,3149.05,3152.0,3146.0,1324,94684,297907202.0,
125,500252,LAXMIMACH   ,A ,Q,13432.5,13463.8,13181.3,13412.1,13355.4,13397.5,215,456,6077727.0,
126,500253,LIC HOUS.FIN,A ,Q,573.55,579.4,560.3,576.0,574.65,575.35,2482,81074,46246484.0,
127,500257,LUPIN LTD.  ,A ,Q,1400.1,1435.15,1367.45,1425.1,1426.0,1400.1,4300,70694,99918530.0,
128,500259,LYKA LABS   ,T ,Q,123.35,123.35,117.9,120.2,121.0,120.5,33,1280,153446.0,
129,500260,RAMCOCEM    ,A ,Q,952.35,957.7,935.95,950.55,947.75,951.95,1091,16397,15534420.0,
130,500262,HYBRIDFIN   ,T ,Q,9.85,9.85,9.85,9.85,9.85,9.85,2,320,3152.0,
131,500264,MAFATLAL IND,X ,Q,138.0,139.7,136.25,137.0,137.0,138.05,232,28807,3954533.0,
132,500265,MAH.SEAMLESS,A ,Q,989.0,1000.75,947.95,974.55,974.55,988.0,3152,32229,31599554.0,
133,500266,MAH.SCOOTER ,A ,Q,7809.4,7835.0,7562.0,7571.75,7562.0,7794.35,284,502,3850037.0,
134,500267,MAJESTIC AUT,XT,Q,261.0,265.0,259.0,264.6,265.0,261.35,80,8568,2249813.0,
135,500268,MANALI PETRO,B ,Q,79.01,80.79,77.0,77.72,77.72,78.94,3035,360317,28163896.0,
136,500270,BARODA RAYON,X ,Q,198.25,198.25,191.0,195.0,196.55,198.25,152,3319,645002.0,
137,500271,MFSL        ,A ,Q,908.0,911.9,891.85,899.15,898.0,927.6,2044,28844,26043436.0,
138,500277,MID INDIA IN,XT,Q,8.65,8.79,8.11,8.62,8.45,8.49,35,7718,65312.0,
139,500279,MIRC ELECT  ,T ,Q,16.75,17.25,16.35,16.71,16.8,17.05,183,83805,1399971.0,
140,500280,CENTURY ENKA,B ,Q,449.4,474.7,449.4,467.05,467.9,460.4,305,4220,1964507.0,
141,500284,LORDS CHLORO,B ,Q,150.5,153.05,146.5,149.25,149.0,148.9,327,5086,763592.0,
142,500285,SPICEJET LTD,B ,Q,64.0,64.9,61.8,63.29,63.29,64.39,10357,3554853,225618648.0,
143,500288,MOREPEN LAB.,A ,Q,46.16,47.32,44.52,46.97,46.97,46.27,4094,927279,42552233.0,
144,500290,MRF LTD.    ,A ,Q,137000.0,137989.85,132849.55,137567.55,137000.3,134969.45,771,1175,159732809.0,
145,500292,HEIDEL CEM  ,A ,Q,221.0,223.45,216.95,221.4,220.8,221.4,1355,33203,7292999.0,
146,500294,NCC         ,A ,Q,194.6,197.65,186.0,196.8,196.65,192.9,4168,356623,68776920.0,
147,500295,VEDL        ,A ,Q,265.15,268.8,258.0,267.3,267.3,265.45,16702,882200,233440016.0,
148,500296,NAHAR SPG.  ,B ,Q,285.95,285.95,271.0,275.0,275.0,281.95,552,7347,2031292.0,
149,500298,NAPEROL     ,X ,Q,1030.0,1048.8,997.85,1015.7,1015.7,1040.95,462,7365,7487504.0,
150,500300,GRASIM IND. ,A ,Q,2070.75,2070.75,2035.4,2055.55,2064.8,2068.5,1633,11282,23160241.0,
151,500302,PEL         ,A ,Q,905.05,919.9,876.0,895.6,899.45,902.05,3094,48157,43225595.0,
152,500304,NIIT LTD.   ,A ,Q,116.9,125.0,116.4,123.1,123.1,116.8,3532,241135,29530194.0,
153,500306,JAYKAY      ,X ,Q,146.55,154.0,143.15,151.6,151.6,147.1,534,57415,8578067.0,
154,500307,NIRLON      ,B ,Q,406.0,416.0,406.0,410.45,410.1,414.25,255,7207,2950151.0,
155,500312,ONGC CORPN  ,A ,Q,230.25,234.4,224.45,233.45,233.45,232.3,14639,1422602,325721379.0,
156,500313,OIL COUNTRY ,T ,Q,58.4,59.16,57.48,59.16,59.16,56.35,226,76316,4506608.0,
157,500314,ORIENT HOTEL,B ,Q,123.8,123.85,117.2,123.1,122.8,122.6,1186,56955,6872822.0,
158,500317,OSWAL AGRO. ,B ,Q,37.02,37.02,31.86,35.43,35.44,36.29,328,43757,1464245.0,
159,500319,INDIAN SUCRO,X ,Q,83.97,84.99,82.61,83.91,83.91,82.25,184,23724,1989240.0,
160,500322,PANYAM CEMEN,XT,Q,105.75,105.75,105.75,105.75,105.75,103.68,3,8,846.0,
161,500325,RELIANCE    ,A ,Q,2700.0,2742.0,2700.0,2734.9,2734.9,2722.8,9660,158982,433204414.0,
162,500327,PILITA      ,B ,Q,13.29,13.4,12.25,12.96,12.97,13.05,1166,187562,2413931.0,
163,500330,RAYMOND     ,A ,Q,1805.55,1825.0,1730.05,1789.5,1785.8,1812.3,1228,14881,26625793.0,
164,500331,PIDILITE    ,A ,Q,2753.85,2753.85,2675.0,2699.0,2699.0,2760.3,7630,67933,183343096.0,
165,500333,PIX TRANS   ,B ,Q,1271.0,1280.05,1241.5,1257.05,1255.0,1270.8,233,2487,3147489.0,
166,500335,BIRLA CORPN.,A ,Q,1394.05,1518.0,1361.95,1378.5,1378.5,1393.75,3745,45093,65667239.0,
167,500336,SURYA ROSHNI,B ,Q,802.85,819.35,762.9,803.95,796.5,803.7,2410,38985,30866133.0,
168,500337,PRIME SECUR.,B ,Q,176.0,181.2,174.1,179.25,181.2,177.6,156,1655,294634.0,
169,500338,PRSMJOHNSN  ,A ,Q,186.7,186.95,181.0,183.9,183.25,183.5,858,25747,4719564.0,
170,500339,RAIN        ,A ,Q,148.95,150.75,145.8,149.1,149.85,149.2,4817,253144,37599055.0,
171,500342,PRUDENT.SUGA,T ,Q,33.31,34.69,31.76,33.84,33.85,33.27,19,10496,354178.0,
172,500343,AMJLAND     ,B ,Q,39.7,40.94,39.2,40.52,40.51,39.4,100,12419,498901.0,
173,500346,PUN.COMMUNI.,B ,Q,49.75,50.69,47.64,48.22,48.5,48.28,139,5633,275128.0,
174,500350,RSWM  LTD   ,B ,Q,213.8,215.55,206.55,211.9,211.35,214.1,310,5629,1188231.0,
175,500354,RAJSH.SUGAR ,B ,Q,69.0,69.75,66.8,67.23,67.23,68.91,377,21033,1424253.0,
176,500355,RALLIS INDIA,A ,Q,257.45,258.3,247.0,252.95,252.5,256.7,1328,33011,8337884.0,
177,500356,RAMANEWS    ,B ,Q,18.1,19.5,18.1,19.15,19.11,19.05,167,11785,226499.0,
178,500357,RAMA PAPER  ,XT,Q,20.11,21.25,20.05,21.19,21.19,20.24,19,3009,62392.0,
179,500360,RAPICUT CARB,X ,Q,80.72,81.22,74.35,79.82,79.82,77.36,127,16285,1307197.0,
180,500365,WELSPLSOL   ,B ,Q,41.75,41.75,40.0,41.42,41.6,41.07,812,301209,12296155.0,
181,500367,RUBFILA INT.,X ,Q,81.88,81.9,80.1,81.21,81.67,81.2,387,50680,4112877.0,
182,500368,PATANJALI   ,A ,Q,1567.25,1576.95,1520.4,1555.75,1564.0,1567.15,3876,60138,92946180.0,
183,500370,SALORA INT. ,XT,Q,57.9,58.3,55.0,58.0,58.0,55.55,28,7263,418554.0,
184,500378,JINDAL SAW  ,A ,Q,524.0,536.9,498.7,505.05,509.95,520.1,3549,140193,72502877.0,
185,500380,JK LAKSHMI  ,A ,Q,848.0,868.55,847.85,861.35,861.45,846.45,1348,21075,18138865.0,
186,500387,SHREE CEMENT,A ,Q,26249.85,26589.45,25674.0,26437.25,26375.0,26141.65,553,752,19573576.0,
187,500388,SHREE KRISHN,XT,Q,46.0,46.0,45.9,45.9,45.9,46.12,7,1113,51197.0,
188,500390,REL INFRA   ,A ,Q,218.0,221.95,210.5,219.0,219.0,217.2,3174,241965,52591703.0,
189,500400,TATA POWER  ,A ,Q,348.2,350.0,335.3,345.5,345.5,348.8,39032,1787644,612690569.0,
190,500402,SPMLINFRA   ,T ,Q,103.17,103.17,103.17,103.17,103.17,105.27,6,173,17848.0,
191,500403,SUNDARAM FAS,A ,Q,1274.45,1280.0,1246.35,1273.0,1276.0,1267.75,722,3873,4890362.0,
192,500404,SUNFLAG IRON,A ,Q,231.4,235.0,216.45,223.75,223.75,230.95,4933,195061,43811164.0,
193,500405,SUPREME PET ,A ,Q,540.05,550.95,525.85,539.9,535.0,547.9,529,4539,2443065.0,
194,500407,SWARAJ ENGIN,B ,Q,2367.75,2367.75,2280.0,2329.85,2329.85,2321.3,126,450,1046720.0,
195,500408,TATA ELXSI  ,A ,Q,8550.0,8558.65,8040.3,8309.5,8309.5,8597.4,3781,13740,113689549.0,
196,500410,ACC LTD     ,A ,Q,2240.15,2265.75,2200.1,2260.4,2262.05,2252.9,1930,16051,35942282.0,
197,500411,THERMAX     ,A ,Q,3071.4,3104.95,3002.4,3076.9,3071.15,3091.35,1335,5019,15343519.0,
198,500412,THIRUMALAI  ,A ,Q,237.3,241.8,230.95,238.25,238.25,236.9,2270,83218,19692416.0,
199,500413,THOMAS COOK ,B ,Q,161.35,163.85,153.0,156.65,156.8,163.1,1361,76928,12160219.0,
200,500414,TIMEX GROUP ,T ,Q,161.0,161.75,157.0,159.7,159.7,161.1,166,17578,2791234.0,
201,500418,TOKYO PLAST ,B ,Q,116.75,116.75,106.0,110.15,110.15,115.4,190,6078,673982.0,
202,500420,TORRENT PHAR,A ,Q,2494.1,2494.1,2410.65,2461.75,2460.0,2468.3,575,2524,6184724.0,
203,500422,TRANSCHEM   ,X ,Q,28.4,28.7,27.01,28.38,28.38,27.45,76,6685,186963.0,
204,500425,AMBUJA CEME ,A ,Q,520.8,526.9,509.55,523.95,524.95,520.5,2289,77791,40438358.0,
205,500426,UTLINDS     ,XT,Q,2.2,2.2,2.18,2.19,2.19,2.22,63,20952,46056.0,
206,500429,UNIPHOS ENT.,B ,Q,160.45,164.0,159.1,159.75,159.75,161.2,113,1364,219244.0,
207,500439,VARD HOLDNG ,B ,Q,3171.05,3222.35,3142.4,3182.6,3176.5,3240.95,54,138,437976.0,
208,500440,HINDALCO    ,A ,Q,560.25,560.75,547.85,555.15,554.15,560.15,2200,75651,41924917.0,
209,500444,WEST COAS PA,A ,Q,720.1,735.3,700.7,710.3,710.3,726.7,1887,33410,23828414.0,
210,500449,HIND.ORG.CHM,T ,Q,53.0,55.32,50.06,55.3,55.3,52.69,1194,406211,21506487.0,
211,500450,MPIL CORP L ,XT,Q,792.3,792.3,792.3,792.3,792.3,834.0,2,11,8715.0,
212,500456,PAS.ACRYLON ,B ,Q,41.39,41.65,39.7,41.03,41.03,40.89,507,50086,2045843.0,
213,500458,KORE        ,XT,Q,7.65,7.85,7.27,7.79,7.46,7.65,56,14491,108361.0,
214,500459,PROCTER &GAM,A ,Q,17173.85,17321.7,17073.6,17268.65,17255.65,17200.25,75,141,2425137.0,
215,500460,MUKAND LTD. ,B ,Q,186.0,191.0,181.7,189.1,189.6,184.15,1749,47189,8786854.0,
216,500463,BBOX        ,T ,Q,283.3,294.95,278.75,283.95,283.95,289.2,111,5603,1597864.0,
217,500464,UCAL        ,B ,Q,153.35,160.0,153.05,158.9,160.0,156.35,407,5259,823674.0,
218,500467,HARR.MALAYAL,T ,Q,169.55,170.8,164.0,168.35,168.85,169.55,62,3977,662343.0,
219,500469,FEDERAL BANK,A ,Q,145.2,149.2,142.3,146.9,146.9,145.9,11459,969823,141517783.0,
220,500470,TATA STEEL  ,A ,Q,131.85,132.25,128.1,131.05,131.05,131.65,44368,3377121,439893990.0,
221,500472,SKF INDIA   ,A ,Q,4654.8,4665.9,4586.7,4616.4,4609.45,4657.95,347,1128,5209251.0,
222,500477,ASHOK LEYL. ,A ,Q,171.05,174.5,167.9,173.65,173.65,171.35,7932,801199,137679384.0,
223,500480,CUMMINS (I) ,A ,Q,1991.15,2037.55,1949.65,2029.9,2037.0,2010.55,1753,15495,30961483.0,
224,500483,TATA COMM   ,A ,Q,1698.0,1802.1,1694.5,1775.0,1775.0,1696.85,14244,116889,203334209.0,
225,500488,ABBOTT (I)  ,A ,Q,25501.15,25851.25,25311.35,25613.3,25608.25,25734.25,638,1246,31928395.0,
226,500490,BAJ HOLD INV,A ,Q,8150.0,8150.0,7885.0,8008.6,8008.6,8085.6,352,1040,8298634.0,
227,500493,BHARAT FORGE,A ,Q,1200.0,1237.5,1186.6,1223.25,1220.65,1205.45,2632,51851,62884084.0,
228,500495,ESCORTS     ,A ,Q,2898.85,2920.65,2820.75,2904.2,2904.2,2902.05,2465,62296,180387686.0,
229,500500,HIND.MOTORS ,B ,Q,18.69,19.35,17.6,18.36,18.36,18.43,2138,483261,8969816.0,
230,500510,LARSEN & TOU,A ,Q,3574.4,3615.5,3525.3,3596.6,3596.6,3571.7,12466,166788,599258362.0,
231,500520,MAH & MAH   ,A ,Q,1597.35,1623.15,1580.2,1617.15,1617.15,1599.2,7285,90954,146400280.0,
232,500530,BOSCH LTD   ,A ,Q,22691.0,22999.45,22571.95,22810.3,22810.3,22901.25,327,542,12315832.0,
