,SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
0,500002,ABB LTD.    ,A ,Q,4920.05,4920.05,4801.0,4839.4,4841.4,4887.6,842,4499,21768691.0,
1,500003,AEGIS LOGIS ,A ,Q,369.9,381.0,367.0,377.5,375.0,368.9,2011,43470,16263223.0,
2,500008,ARE&M       ,A ,Q,789.0,799.2,779.0,783.15,783.15,780.85,2569,45471,35838248.0,
3,500009,A.SARABHAI  ,XT,Q,37.76,39.27,37.76,39.27,39.27,38.5,144,182459,7048936.0,
4,500012,ANDHRA PETRO,X ,Q,80.48,81.0,79.8,80.48,80.48,79.52,637,127995,10302553.0,
5,500014,UTIQUE      ,X ,Q,6.73,6.79,6.52,6.64,6.63,6.6,199,32011,211923.0,
6,500016,ARUNAHTEL   ,X ,Q,15.8,15.89,15.4,15.51,15.5,15.77,37,17220,271774.0,
7,500020,BOM DYEING  ,A ,Q,153.95,157.5,152.2,153.45,153.45,153.45,1340,107245,16684901.0,
8,500027,ATUL LTD.   ,A ,Q,7049.95,7135.25,7014.55,7091.8,7090.7,7013.0,225,756,5357916.0,
9,500028,ATV PROJECTS,XT,Q,14.5,14.51,14.45,14.5,14.5,14.7,60,16177,234494.0,
10,500031,BAJAJ ELECT.,A ,Q,1015.2,1016.0,1005.2,1007.1,1009.1,1013.6,531,4310,4352184.0,
11,500032,BAJAJHIND   ,A ,Q,29.81,29.95,28.75,29.15,29.15,29.73,5930,2753215,80568618.0,
12,500033,FORCE MOTR  ,B ,Q,3581.0,3729.0,3581.0,3690.95,3690.95,3571.0,2573,24999,91610351.0,
13,500034,BAJFINANCE  ,A ,Q,7640.0,7646.4,7537.0,7632.45,7641.0,7586.95,1994,12799,97207892.0,
14,500038,BALRAM.CHINI,A ,Q,402.95,403.15,396.0,396.85,396.85,401.8,4956,225049,89743030.0,
15,500039,BANCO PROD. ,B ,Q,596.5,605.9,580.35,587.95,589.5,596.2,3135,46512,27421348.0,
16,500040,CENTURY TEXT,A ,Q,1202.05,1238.0,1193.0,1223.35,1223.35,1206.55,1015,10310,12499418.0,
17,500041,BANNARI AMAN,B ,Q,2747.95,2747.95,2586.7,2643.85,2600.0,2659.5,111,196,522110.0,
18,500042,BASF INDIA  ,A ,Q,3056.2,3126.45,3045.0,3057.65,3075.0,3051.45,583,2503,7686016.0,
19,500043,BATA INDIA  ,A ,Q,1671.05,1678.5,1656.65,1673.0,1672.0,1671.05,1216,10612,17719391.0,
20,500048,BEML LTD    ,A ,Q,2568.85,2751.0,2568.85,2703.65,2703.65,2567.65,4898,54857,147771944.0,
21,500049,BHARAT ELECT,A ,Q,173.15,174.35,171.05,173.0,173.25,172.6,5834,720641,124515480.0,
22,500052,BHANSALI ENG,B ,Q,107.57,108.3,104.0,104.47,104.47,107.34,2803,267770,28294098.0,
23,500058,BIHAR SPONGE,XT,Q,10.38,10.38,9.93,10.24,10.29,9.98,235,89118,900760.0,
24,500059,BINANI IND. ,T ,Q,14.9,14.9,14.9,14.9,14.9,15.19,11,3786,56411.0,
25,500060,BIRLACABLE  ,B ,Q,308.4,310.9,298.1,304.6,304.0,296.15,2402,69868,21352991.0,
26,500067,BLUE STAR   ,A ,Q,962.5,974.55,946.0,948.8,949.1,964.45,1337,9596,9134043.0,
27,500068,DISA INDIA  ,B ,Q,15002.0,16880.0,15002.0,15772.6,15700.0,15078.45,203,491,7825832.0,
28,500069,QUESTCAP    ,X ,Q,400.35,410.0,387.0,389.6,390.0,400.35,72,3054,1194054.0,
29,500074,BPL LTD.    ,T ,Q,84.61,85.79,84.61,84.9,84.9,84.51,30,3656,311426.0,
30,500078,OAL         ,B ,Q,370.0,370.0,350.0,351.2,350.75,351.85,149,1522,535132.0,
31,500083,CENTURY EXT ,B ,Q,19.06,19.25,18.58,18.76,18.76,19.17,588,82189,1548517.0,
32,500084,CESC LTD.   ,A ,Q,124.01,124.68,120.9,121.43,121.43,124.6,4853,565368,69168621.0,
33,500085,CHAMBAL FERT,A ,Q,354.4,355.0,345.95,348.85,349.1,353.15,1335,60035,20936994.0,
34,500086,EXIDE IND.  ,A ,Q,306.2,310.0,304.1,305.05,305.05,305.4,7542,375964,115233456.0,
35,500087,CIPLA LTD.  ,A ,Q,1219.0,1239.9,1212.15,1236.45,1236.45,1216.95,5720,197921,242546913.0,
36,500089,DIC INDIA   ,B ,Q,496.0,502.1,491.75,494.25,491.75,497.9,20,41,20410.0,
37,500092,CRISIL LTD  ,A ,Q,4249.95,4268.95,4235.85,4250.8,4235.85,4245.35,289,873,3713689.0,
38,500093,CGPOWER     ,A ,Q,456.55,458.7,448.6,455.05,455.05,456.3,2192,53454,24215266.0,
39,500096,DABUR (I)   ,A ,Q,540.85,551.05,539.75,548.1,548.1,540.15,1623,289801,158749465.0,
40,500097,DALMIASUG   ,B ,Q,423.9,423.9,412.8,413.75,413.8,416.2,1134,25175,10452671.0,
