,SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
0,500002,ABB LTD.    ,A ,Q,4819.1,4841.65,4740.0,4755.8,4770.0,4819.65,331,1219,5835591.0,
1,500003,AEGIS LOGIS ,A ,Q,384.2,385.3,366.15,369.8,370.0,383.45,913,21996,8284298.0,
2,500008,ARE&M       ,A ,Q,820.85,820.85,806.0,808.2,811.3,816.9,962,14245,11547095.0,
3,500009,A.SARABHAI  ,X ,Q,52.35,53.7,52.0,52.65,52.65,52.35,607,142575,7518620.0,
4,500012,ANDHRA PETRO,X ,Q,97.75,105.9,97.75,103.75,103.75,96.62,2969,735535,76151805.0,
5,500014,UTIQUE      ,X ,Q,8.13,8.79,7.9,8.16,8.17,8.26,357,110787,901512.0,
6,500016,ARUNAHTEL   ,X ,Q,20.8,20.8,18.4,19.31,19.3,20.0,117,17819,344232.0,
7,500020,BOM DYEING  ,A ,Q,155.6,157.15,154.55,156.0,156.0,155.4,1690,92055,14344103.0,
8,500023,ASIANHOTNR  ,T ,Q,198.05,198.05,198.05,198.05,198.05,190.45,1,126,24954.0,
9,500027,ATUL LTD.   ,A ,Q,6602.5,6635.1,6470.85,6489.05,6489.05,6602.5,1003,3849,25089597.0,
10,500028,ATV PROJECTS,XT,Q,24.75,24.75,24.0,24.75,24.75,23.58,405,156163,3841735.0,
11,500031,BAJAJ ELECT.,A ,Q,1031.0,1043.0,1026.0,1033.0,1031.15,1032.7,107,1018,1051994.0,
12,500032,BAJAJHIND   ,A ,Q,26.22,26.67,26.22,26.36,26.36,26.35,3867,1114142,29397751.0,
13,500033,FORCE MOTR  ,A ,Q,3531.0,3593.95,3481.0,3505.6,3505.6,3558.35,1181,12867,45481175.0,
14,500034,BAJFINANCE  ,A ,Q,7300.1,7386.0,7291.3,7301.35,7301.35,7320.35,3053,16153,118425463.0,
15,500038,BALRAM.CHINI,A ,Q,383.3,386.05,381.6,382.95,382.95,382.65,892,23811,9131051.0,
16,500039,BANCO PROD. ,B ,Q,694.6,704.5,689.65,690.4,690.0,689.3,1196,32242,22426800.0,
17,500040,CENTURY TEXT,A ,Q,1424.85,1430.0,1381.0,1386.8,1386.8,1398.15,347,2440,3420285.0,
18,500041,BANNARI AMAN,B ,Q,2451.75,2451.75,2389.45,2406.85,2402.0,2447.05,74,248,599439.0,
19,500042,BASF INDIA  ,A ,Q,3015.0,3040.0,2987.4,2993.8,2987.4,3017.45,190,670,2014162.0,
20,500043,BATA INDIA  ,A ,Q,1532.95,1532.95,1502.0,1507.8,1507.8,1516.8,1237,9326,14122640.0,
21,500048,BEML LTD    ,A ,Q,3194.1,3213.95,3157.75,3182.85,3182.85,3190.6,503,3629,11574658.0,
22,500049,BHARAT ELECT,A ,Q,193.1,195.0,190.8,193.35,193.35,191.8,5387,495259,95684745.0,
23,500052,BHANSALI ENG,B ,Q,108.65,112.75,108.65,110.75,110.75,108.95,715,61209,6821446.0,
24,500058,BIHAR SPONGE,XT,Q,16.7,16.7,16.7,16.7,16.7,15.91,157,97974,1636165.0,
25,500059,BINANI IND. ,T ,Q,18.71,18.71,18.71,18.71,18.71,19.09,16,3344,62566.0,
26,500060,BIRLACABLE  ,B ,Q,283.2,285.0,278.0,280.7,285.0,283.85,320,6525,1827884.0,
27,500067,BLUE STAR   ,A ,Q,1092.5,1098.0,1079.3,1092.35,1093.2,1071.15,352,4232,4617852.0,
28,500068,DISA INDIA  ,B ,Q,14817.05,15299.95,14817.05,15143.75,15205.0,15024.95,6,7,105209.0,
29,500069,QUESTCAP    ,X ,Q,371.15,391.6,363.25,366.4,366.1,373.65,29,350,130230.0,
30,500074,BPL LTD.    ,T ,Q,92.26,92.45,88.55,89.5,89.5,90.45,59,7516,675159.0,
31,500078,OAL         ,B ,Q,385.75,396.4,385.75,394.25,391.0,384.95,74,300,116920.0,
32,500083,CENTURY EXT ,B ,Q,31.13,31.13,31.13,31.13,31.13,29.65,194,200843,6252242.0,
33,500084,CESC LTD.   ,A ,Q,138.0,141.0,135.55,138.05,138.05,143.65,9806,1020327,141362310.0,
34,500085,CHAMBAL FERT,A ,Q,378.8,380.9,372.05,373.1,373.45,373.15,939,31682,11937902.0,
35,500086,EXIDE IND.  ,A ,Q,331.75,331.75,320.65,321.45,321.45,327.1,3235,96864,31368694.0,
36,500087,CIPLA LTD.  ,A ,Q,1330.05,1337.6,1307.05,1312.6,1312.6,1328.25,2098,19038,25210033.0,
37,500089,DIC INDIA   ,B ,Q,519.2,522.0,514.75,522.0,522.0,516.0,15,509,265565.0,
38,500092,CRISIL LTD  ,A ,Q,4017.25,4077.05,4017.25,4030.9,4033.0,4079.85,318,1058,4275863.0,
39,500093,CGPOWER     ,A ,Q,455.1,459.2,448.5,453.3,453.3,454.2,1090,26046,11837708.0,
40,500096,DABUR (I)   ,A ,Q,542.1,544.9,536.0,538.35,538.35,541.95,571,9585,5172042.0,
41,500097,DALMIASUG   ,B ,Q,386.15,397.95,386.15,391.0,390.1,391.45,588,9686,3792966.0,
42,500101,ARVIND Ltd  ,A ,Q,296.75,296.75,291.0,293.15,294.55,296.75,570,16295,4771356.0,
43,500103,BHEL        ,A ,Q,224.8,225.55,217.85,219.75,219.75,222.2,10219,1323580,293430275.0,
44,500104,HIND.PETRO  ,A ,Q,467.85,475.25,464.15,469.15,469.15,465.7,1983,136782,64330659.0,
45,500106,IFCI LTD    ,A ,Q,32.31,38.53,32.22,38.53,38.53,32.11,28680,20525285,739610183.0,
46,500108,MAHA.TELE   ,B ,Q,35.17,39.15,35.17,37.67,37.67,35.74,6170,2401430,90693828.0,
47,500109,MRPL        ,A ,Q,178.9,178.9,173.2,175.05,175.05,177.15,3048,230038,40517552.0,
