,SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
0,500002,ABB LTD.    ,A ,Q,4876.8,4876.8,4725.0,4752.95,4771.7,4781.25,543,3329,15846230.0,
1,500003,AEGIS LOGIS ,A ,Q,366.85,367.25,362.1,363.5,364.5,364.05,780,27679,10100004.0,
2,500008,ARE&M       ,A ,Q,814.8,823.55,810.0,815.2,815.2,802.65,4765,89344,73074096.0,
3,500009,A.SARABHAI  ,X ,Q,48.8,51.98,48.0,51.98,51.98,43.32,1596,1271253,65770893.0,
4,500012,ANDHRA PETRO,X ,Q,101.0,103.69,98.0,100.46,100.1,99.54,1201,262262,26155942.0,
5,500013,ANSAL INFRAS,Z ,Q,10.0,10.0,10.0,10.0,10.0,10.52,61,101315,1013150.0,
6,500014,UTIQUE      ,X ,Q,9.09,9.09,8.11,8.44,8.49,8.88,500,175399,1509429.0,
7,500016,ARUNAHTEL   ,X ,Q,21.45,21.45,18.83,19.19,19.19,20.81,312,87808,1706705.0,
8,500020,BOM DYEING  ,A ,Q,161.75,165.55,159.25,162.05,162.05,159.55,4660,449535,73243437.0,
9,500023,ASIANHOTNR  ,T ,Q,195.0,204.95,185.65,204.95,204.95,195.2,36,1991,399376.0,
10,500027,ATUL LTD.   ,A ,Q,6930.0,6930.0,6813.9,6866.35,6866.35,6860.7,189,545,3731183.0,
11,500028,ATV PROJECTS,XT,Q,19.65,19.65,18.75,19.65,19.65,18.72,341,176745,3469458.0,
12,500031,BAJAJ ELECT.,A ,Q,1058.9,1058.9,1015.0,1026.25,1026.25,1038.15,425,2974,3066175.0,
13,500032,BAJAJHIND   ,A ,Q,28.03,28.13,27.24,27.41,27.41,27.79,7235,3236240,89108611.0,
14,500033,FORCE MOTR  ,A ,Q,3678.0,3740.0,3678.0,3722.35,3722.35,3672.35,1498,14976,55627288.0,
15,500034,BAJFINANCE  ,A ,Q,7662.1,7690.0,7455.15,7476.5,7476.5,7655.35,10665,38774,291839242.0,
16,500038,BALRAM.CHINI,A ,Q,392.15,393.95,389.25,391.3,391.3,391.2,3521,297831,116432892.0,
17,500039,BANCO PROD. ,B ,Q,689.25,691.95,682.5,686.35,687.4,689.9,2571,40885,28067387.0,
18,500040,CENTURY TEXT,A ,Q,1517.85,1517.85,1435.0,1446.6,1446.6,1492.4,1044,10339,15177356.0,
19,500041,BANNARI AMAN,B ,Q,2745.0,2745.0,2539.35,2611.65,2615.85,2535.4,29,88,231223.0,
20,500042,BASF INDIA  ,A ,Q,3011.9,3012.0,2957.0,2992.0,2992.0,2985.5,192,701,2095686.0,
21,500043,BATA INDIA  ,A ,Q,1583.1,1588.75,1573.65,1580.35,1581.15,1576.75,1225,10382,16404427.0,
22,500048,BEML LTD    ,A ,Q,3225.2,3236.05,3120.0,3137.0,3137.0,3211.5,1184,7138,22620036.0,
23,500049,BHARAT ELECT,A ,Q,184.75,189.9,184.05,188.65,188.65,183.55,17144,1984602,371728393.0,
24,500052,BHANSALI ENG,B ,Q,116.25,117.4,112.35,116.1,116.1,114.7,5677,599013,69005017.0,
25,500058,BIHAR SPONGE,XT,Q,13.27,13.27,13.27,13.27,13.27,12.64,191,122617,1627127.0,
26,500059,BINANI IND. ,T ,Q,21.12,21.12,20.6,20.6,20.6,20.73,42,22820,475958.0,
27,500060,BIRLACABLE  ,B ,Q,281.95,281.95,271.15,273.75,275.0,278.2,1175,28468,7810596.0,
28,500067,BLUE STAR   ,A ,Q,1024.2,1075.0,1024.2,1062.65,1062.65,1022.5,3645,38650,40600233.0,
29,500068,DISA INDIA  ,B ,Q,15077.0,15531.3,15000.0,15330.95,15330.6,15076.8,26,42,639205.0,
30,500069,QUESTCAP    ,X ,Q,371.0,385.0,367.0,370.05,377.0,372.4,30,521,193775.0,
31,500074,BPL LTD.    ,T ,Q,94.0,94.0,90.0,90.04,90.6,92.71,210,23859,2174330.0,
32,500078,OAL         ,B ,Q,411.8,424.0,396.0,412.55,411.05,403.7,261,3426,1408085.0,
33,500083,CENTURY EXT ,B ,Q,25.88,26.7,24.14,25.07,25.45,24.42,2772,666478,16857674.0,
34,500084,CESC LTD.   ,A ,Q,141.65,141.8,139.05,140.15,140.15,140.65,2146,217363,30450429.0,
35,500085,CHAMBAL FERT,A ,Q,384.85,386.3,380.2,385.8,385.8,383.65,2178,82392,31648690.0,
36,500086,EXIDE IND.  ,A ,Q,339.95,339.95,321.8,325.65,325.65,337.7,14453,485712,159625179.0,
37,500087,CIPLA LTD.  ,A ,Q,1317.45,1327.7,1306.7,1312.75,1312.75,1308.35,2957,39512,52032865.0,
38,500089,DIC INDIA   ,B ,Q,516.1,525.55,501.6,505.0,505.0,501.5,123,1286,656797.0,
39,500092,CRISIL LTD  ,A ,Q,4145.25,4145.25,4003.0,4085.0,4075.0,4092.4,901,4404,17960687.0,
40,500093,CGPOWER     ,A ,Q,464.85,464.85,454.55,457.85,457.85,460.45,1121,35366,16198691.0,
41,500096,DABUR (I)   ,A ,Q,549.75,557.4,548.5,554.2,553.9,549.55,2532,32876,18192778.0,
42,500097,DALMIASUG   ,B ,Q,405.95,405.95,399.0,400.1,400.75,402.6,659,14182,5678426.0,
43,500101,ARVIND Ltd  ,A ,Q,289.0,298.1,286.35,294.35,294.35,294.1,1967,70024,20486572.0,
44,500103,BHEL        ,A ,Q,205.6,205.6,199.1,201.2,201.2,196.4,15476,2123754,428360193.0,
45,500104,HIND.PETRO  ,A ,Q,452.0,453.6,445.15,449.6,449.6,450.1,4437,220943,99232236.0,
46,500106,IFCI LTD    ,A ,Q,31.24,33.2,30.7,32.34,32.34,30.95,17572,14509125,463595581.0,
47,500108,MAHA.TELE   ,B ,Q,34.99,35.81,33.96,35.26,35.26,34.69,2895,1002431,34992704.0,
48,500109,MRPL        ,A ,Q,162.4,185.85,162.4,169.45,169.45,159.3,20970,1814289,319073549.0,
49,500110,CHENNAI PET.,A ,Q,835.35,907.95,833.4,837.75,837.75,835.35,10583,246290,211222941.0,
50,500111,REL.CAP.    ,T ,Q,14.5,14.5,14.41,14.41,14.41,15.16,427,265408,3825529.0,
51,500112,STATE BANK  ,A ,Q,639.55,645.5,636.05,640.15,640.15,633.75,42513,1699670,1088307614.0,
52,500113,STEEL AUTH. ,A ,Q,116.2,116.35,113.8,114.65,114.65,114.9,16919,1586573,182361805.0,
53,500114,TITAN       ,A ,Q,3749.55,3775.0,3736.2,3758.75,3758.75,3724.2,1771,14551,54681048.0,
54,500116,IDBI BANK L ,A ,Q,69.06,70.25,68.57,68.98,68.98,68.81,4732,1213349,83939222.0,
55,500117,DCW LTD.    ,B ,Q,64.52,64.7,62.25,62.64,62.64,64.05,1924,363726,22886858.0,
56,500119,DHAMPUR SUGA,A ,Q,268.35,270.05,259.0,262.9,262.9,267.5,3014,96789,25564290.0,
57,500120,DIAMINES&CHM,B ,Q,525.9,529.85,516.0,517.85,516.35,529.35,495,5443,2852608.0,
58,500123,ELANTAS     ,B ,Q,8216.0,8397.9,8190.0,8313.25,8300.05,8256.85,127,442,3644982.0,
59,500124,DR.REDDY'S  ,A ,Q,5710.1,5799.9,5703.25,5782.65,5782.65,5689.95,4042,21985,126770653.0,
60,500125,E.I.D.PAR   ,A ,Q,585.1,588.0,576.0,577.85,577.85,586.1,1445,31894,18513899.0,
61,500126,PGHL        ,A ,Q,5200.8,5281.85,5171.0,5194.15,5215.0,5211.7,372,1382,7225108.0,
62,500128,ELEC.CASTING,A ,Q,126.1,134.35,126.0,132.9,132.9,125.8,5538,471951,61356644.0,
63,500133,ESAB INDIA  ,A ,Q,5734.1,5734.15,5669.0,5687.65,5713.95,5695.25,64,153,871536.0,
64,500135,EPL         ,A ,Q,198.1,209.9,198.1,200.05,200.05,196.9,2166,140520,28796737.0,
65,500136,ESTER INDUS.,B ,Q,102.91,103.8,100.0,100.43,100.43,102.27,753,24617,2493420.0,
66,500142,FGP LTD.    ,X ,Q,7.77,8.15,7.77,8.15,8.15,8.17,18,1728,13648.0,
67,500143,P.H.CAPITAL ,X ,Q,103.15,105.0,100.95,103.35,103.35,100.25,22,1077,111020.0,
68,500144,FINOL. CABLE,A ,Q,1069.05,1097.75,1063.45,1067.75,1067.75,1054.45,2671,26509,28498447.0,
69,500147,COCKERILL   ,B ,Q,3149.85,3214.0,3121.95,3172.65,3178.0,3103.05,577,7219,22914122.0,
70,500148,UFLEX LTD   ,A ,Q,481.5,481.5,474.0,477.6,478.7,480.0,631,9976,4768253.0,
71,500150,FOSECO INDIA,B ,Q,3990.0,3990.0,3662.5,3726.6,3717.0,3706.85,82,181,676405.0,
72,500151,GOLDEN TOB  ,Z ,Q,60.9,60.9,56.0,56.05,58.7,58.12,114,22699,1326011.0,
73,500153,GANESH BENZO,B ,Q,158.85,160.3,153.95,158.95,158.95,152.2,1446,58835,9320086.0,
74,500159,METROGLOBL  ,X ,Q,145.2,150.95,140.15,142.6,143.5,147.7,237,17529,2544431.0,
75,500160,GTL LTD.    ,T ,Q,15.48,16.21,15.48,15.48,15.48,16.29,1339,725224,11309083.0,
76,500163,GODFREY PH  ,A ,Q,2199.1,2199.15,2154.75,2163.85,2162.2,2198.65,349,1887,4106277.0,
77,500164,GODREJ IND  ,A ,Q,832.15,843.55,824.05,831.5,832.6,832.0,1359,21758,18074362.0,
78,500165,KANSAI NERO ,A ,Q,339.75,342.8,337.2,338.4,338.2,340.35,1579,42935,14618843.0,
79,500166,GOODRICKE   ,X ,Q,218.5,225.0,215.15,222.3,222.3,218.5,431,46199,10230595.0,
80,500168,GOODYEAR (I),B ,Q,1300.0,1313.9,1295.15,1306.2,1306.2,1296.25,730,8021,10444043.0,
81,500170,GTN INDUS   ,XT,Q,49.0,50.0,47.9,48.21,48.6,49.11,172,30605,1499478.0,
82,500171,GHCL LTD    ,A ,Q,617.55,617.55,601.05,604.8,604.8,607.95,1075,21331,12920350.0,
83,500173,GFLLIMITED  ,B ,Q,99.99,99.99,97.4,98.1,98.07,98.78,396,20663,2030671.0,
84,500174,GUJ.LEASE   ,T ,Q,6.97,6.97,6.97,6.97,6.97,6.64,8,6085,42412.0,
85,500179,HCL INFOSYS ,B ,Q,22.82,23.48,22.5,22.63,22.63,22.37,1344,314131,7218999.0,
86,500180,HDFC BANK   ,A ,Q,1646.15,1681.0,1644.1,1671.85,1671.85,1639.55,27525,975007,1627269767.0,
87,500182,HEROMOTOCO  ,A ,Q,4351.25,4412.4,4339.0,4370.35,4370.35,4384.15,2716,20787,90796512.0,
88,500183,HFCL        ,A ,Q,87.8,89.54,85.89,88.35,88.35,87.68,5700,1151261,101130533.0,
89,500184,HSCL        ,T ,Q,371.45,379.0,368.5,376.0,376.0,371.45,2447,86733,32455969.0,
90,500185,HIND.CONSTN.,A ,Q,33.93,34.75,32.68,34.14,34.14,33.63,10474,8523116,287770618.0,
91,500186,HIND.OIL EXP,A ,Q,182.0,183.05,177.05,177.7,177.7,180.5,1125,69321,12474922.0,
92,500187,AGI         ,A ,Q,879.95,879.95,847.6,852.2,852.2,868.75,1750,19164,16408780.0,
93,500188,HINDUS.ZI   ,A ,Q,316.9,325.1,316.1,321.7,321.7,316.55,9299,276052,88719229.0,
94,500189,NDLVENTURE  ,B ,Q,146.3,146.3,133.85,134.35,134.15,143.4,379,7475,1017068.0,
95,500191,HMT LTD.    ,Z ,Q,53.26,53.5,52.0,52.47,52.1,53.26,137,34865,1841820.0,
96,500192,PRAG BOSIMI ,X ,Q,4.53,4.53,4.11,4.11,4.11,4.32,262,186322,806815.0,
97,500193,HLVLTD      ,B ,Q,30.61,31.06,29.75,30.1,30.1,30.6,2186,370851,11227594.0,
