,SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
0,500002,ABB LTD.    ,A ,Q,4850.0,4850.0,4741.75,4756.35,4742.4,4831.0,741,3379,16128858.0,
1,500003,AEGIS LOGIS ,A ,Q,337.75,341.0,330.55,337.7,338.7,333.55,2244,61811,20831992.0,
2,500008,ARE&M       ,A ,Q,839.95,839.95,820.35,826.8,826.8,834.9,1299,17931,14839689.0,
3,500009,A.SARABHAI  ,XT,Q,41.46,43.95,41.46,42.44,42.44,42.31,456,144316,6193798.0,
4,500012,ANDHRA PETRO,X ,Q,94.0,95.5,89.05,90.51,90.51,93.68,1521,317971,29294653.0,
5,500013,ANSAL INFRAS,Z ,Q,10.52,10.52,10.52,10.52,10.52,11.07,23,29128,306426.0,
6,500014,UTIQUE      ,X ,Q,7.85,9.21,7.31,9.21,9.21,7.68,743,789492,6993239.0,
7,500016,ARUNAHTEL   ,X ,Q,15.98,15.98,15.11,15.38,15.5,15.84,142,38234,595662.0,
8,500020,BOM DYEING  ,A ,Q,160.25,162.6,156.95,157.2,157.2,160.3,3124,201724,32082485.0,
9,500023,ASIANHOTNR  ,T ,Q,222.0,227.9,206.25,206.3,206.5,217.1,19,1100,236982.0,
10,500027,ATUL LTD.   ,A ,Q,7002.05,7050.0,6833.85,6848.9,6862.8,7031.05,886,2294,15860862.0,
11,500028,ATV PROJECTS,XT,Q,16.25,16.44,15.25,15.42,15.7,15.99,198,54589,850552.0,
12,500031,BAJAJ ELECT.,A ,Q,1026.05,1034.05,1023.6,1025.2,1024.05,1026.05,350,3328,3416702.0,
13,500032,BAJAJHIND   ,A ,Q,28.79,28.86,27.9,28.12,28.12,28.58,6001,1862739,52579357.0,
14,500033,FORCE MOTR  ,A ,Q,3751.0,3795.6,3663.25,3746.5,3746.5,3603.55,3483,41869,155694975.0,
15,500034,BAJFINANCE  ,A ,Q,7676.8,7829.8,7632.3,7734.05,7740.0,7710.55,3327,19108,147906817.0,
16,500038,BALRAM.CHINI,A ,Q,407.75,407.75,395.0,396.05,396.05,403.45,2035,69913,27840012.0,
17,500039,BANCO PROD. ,B ,Q,648.75,650.0,633.0,638.6,634.75,640.15,1373,23575,15162060.0,
18,500040,CENTURY TEXT,A ,Q,1420.05,1513.75,1420.05,1501.3,1501.3,1413.2,5535,69377,102872299.0,
