,SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
0,500002,ABB LTD.    ,A ,Q,4828.65,4867.6,4773.9,4824.8,4836.2,4773.9,617,3150,15231748.0,
1,500003,AEGIS LOGIS ,A ,Q,351.35,352.4,343.0,343.8,344.6,350.7,1688,36946,12818142.0,
2,500008,ARE&M       ,A ,Q,812.6,827.0,812.6,816.6,816.6,811.65,3562,58868,48280702.0,
3,500009,A.SARABHAI  ,XT,Q,43.7,45.0,42.0,42.51,42.99,44.0,857,333358,14502570.0,
4,500012,ANDHRA PETRO,X ,Q,90.65,95.4,89.52,94.12,94.12,89.5,3108,718158,66950500.0,
5,500014,UTIQUE      ,X ,Q,7.35,8.25,7.1,8.0,7.82,7.28,665,284386,2177994.0,
6,500016,ARUNAHTEL   ,X ,Q,15.11,15.79,15.1,15.34,15.66,15.53,95,31769,488699.0,
7,500020,BOM DYEING  ,A ,Q,152.35,162.3,152.35,161.05,161.05,152.95,9793,594601,94323214.0,
8,500023,ASIANHOTNR  ,T ,Q,224.0,224.0,217.05,217.1,217.1,227.5,11,131,28512.0,
9,500027,ATUL LTD.   ,A ,Q,7200.0,7215.75,7065.0,7073.1,7106.95,7168.75,516,1685,12017673.0,
10,500028,ATV PROJECTS,XT,Q,16.0,16.15,15.02,15.72,15.65,15.49,240,71573,1116897.0,
11,500031,BAJAJ ELECT.,A ,Q,1019.95,1030.45,1005.35,1022.3,1018.0,1011.65,726,5479,5600094.0,
12,500032,BAJAJHIND   ,A ,Q,28.23,28.95,28.15,28.54,28.54,28.15,5075,2245772,63978501.0,
13,500033,FORCE MOTR  ,A ,Q,3748.45,3748.45,3645.0,3664.35,3664.35,3723.5,1999,19078,70323519.0,
14,500034,BAJFINANCE  ,A ,Q,7545.1,7732.0,7545.1,7704.25,7709.95,7382.15,8108,60758,465661868.0,
15,500038,BALRAM.CHINI,A ,Q,409.25,410.25,406.1,407.35,407.1,406.2,1086,38998,15907068.0,
16,500039,BANCO PROD. ,B ,Q,641.95,654.3,627.65,650.7,649.6,624.85,2122,36619,23572563.0,
