,SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
102,500213,INTER.TRAVEL,X ,Q,445.0,449.0,414.0,420.35,420.35,443.65,366,11856,5165389.0,
103,500214,ION EXCHANGE,A ,Q,600.0,632.55,579.65,601.75,602.0,597.5,5667,94925,57770172.0,
104,500215,AGRO TECH FO,B ,Q,868.05,870.55,855.0,855.0,855.0,865.05,94,365,316179.0,
105,500219,JAIN IRRIG  ,A ,Q,66.34,67.38,62.51,62.67,62.75,65.68,2198,533745,34610607.0,
106,500223,JCT LTD     ,XT,Q,2.88,2.95,2.73,2.73,2.73,2.87,1331,1813755,5106530.0,
107,500227,JINDAL POLYF,A ,Q,642.95,642.95,611.15,621.05,621.05,640.0,265,2617,1643104.0,
108,500228,JSWSL       ,A ,Q,858.8,863.45,839.5,841.65,841.65,858.75,3919,88248,75077745.0,
109,500231,UMANG DAIR  ,B ,Q,73.56,76.0,68.22,70.31,69.14,73.33,193,6925,511674.0,
110,500233,KAJARIA CER.,A ,Q,1418.55,1441.0,1332.6,1346.35,1356.4,1418.55,1606,10707,14993151.0,
111,500234,KAKATIYA CEM,B ,Q,262.4,267.9,247.75,251.1,250.5,267.95,471,6708,1720444.0,
112,500235,KALYANI STEL,B ,Q,450.0,455.7,434.0,436.15,434.0,449.4,355,5255,2334398.0,
113,500236,KANELIND    ,XT,Q,1.51,1.57,1.44,1.47,1.47,1.51,35,17435,25943.0,
114,500238,WHIRLPOOL   ,A ,Q,1370.7,1376.0,1338.4,1348.1,1348.1,1360.2,2414,18314,24956508.0,
115,500239,KG DENIM    ,X ,Q,35.5,35.5,32.0,32.31,32.31,34.02,116,21695,720711.0,
116,500240,KINETIC ENG.,X ,Q,136.0,138.7,131.0,131.4,131.4,134.2,180,12485,1670659.0,
117,500241,KIRL.BROS.  ,B ,Q,911.0,944.85,896.1,901.25,896.45,929.55,222,1089,996229.0,
118,500243,KIRL INDUS  ,B ,Q,3465.7,3500.0,3390.0,3413.4,3435.85,3389.05,83,372,1284992.0,
119,500245,KIRL.FERROUS,A ,Q,558.5,558.9,531.3,544.9,542.35,554.35,1679,99963,54061903.0,
120,500246,ENVAIN ELECT,XT,Q,155.0,162.0,154.15,154.15,154.15,162.25,75,16462,2537747.0,
121,500247,KOTAK MAH.BK,A ,Q,1854.75,1864.0,1816.0,1824.65,1824.65,1847.5,9053,129330,238182649.0,
122,500248,KRIFILIND   ,XT,Q,5.86,5.86,5.35,5.86,5.86,5.59,29,59234,321213.0,
123,500249,KSB         ,A ,Q,3400.05,3462.4,3343.0,3366.65,3366.65,3417.7,704,1988,6772349.0,
124,500250,L.G.BALKRISH,A ,Q,1343.55,1366.0,1250.0,1257.95,1250.0,1338.9,1464,11072,14384979.0,
125,500251,TRENT LTD.  ,A ,Q,3045.35,3045.35,2928.65,2947.35,2947.35,3000.55,1472,10230,30440103.0,
126,500252,LAXMIMACH   ,A ,Q,13604.8,13650.0,13486.5,13515.35,13486.5,13537.05,157,442,5989778.0,
127,500253,LIC HOUS.FIN,A ,Q,531.4,533.8,511.6,513.15,512.55,529.45,1891,74828,39033840.0,
128,500257,LUPIN LTD.  ,A ,Q,1272.05,1279.5,1220.0,1227.8,1227.8,1270.3,4255,87762,110904320.0,
129,500259,LYKA LABS   ,T ,Q,122.0,124.0,119.05,119.2,119.2,122.8,81,4628,561362.0,
130,500260,RAMCOCEM    ,A ,Q,1027.8,1033.4,990.0,994.4,994.3,1023.9,719,6723,6792223.0,
131,500262,HYBRIDFIN   ,T ,Q,8.51,8.51,8.51,8.51,8.51,8.35,10,2356,20049.0,
132,500264,MAFATLAL IND,X ,Q,146.9,146.95,140.0,140.6,140.6,145.6,442,64172,9104626.0,
133,500265,MAH.SEAMLESS,A ,Q,927.5,947.0,872.0,909.65,901.6,928.05,2123,23512,21436683.0,
134,500266,MAH.SCOOTER ,A ,Q,8103.5,8103.5,7629.75,7672.7,7650.0,7957.65,432,953,7443303.0,
135,500267,MAJESTIC AUT,XT,Q,255.5,268.0,252.0,257.9,258.0,258.05,142,8834,2288790.0,
136,500268,MANALI PETRO,B ,Q,80.13,83.3,74.01,75.4,75.4,78.65,7230,1278777,102253875.0,
137,500270,BARODA RAYON,X ,Q,190.5,190.9,180.0,181.5,181.5,188.5,428,9419,1743825.0,
138,500271,MFSL        ,A ,Q,963.2,977.7,926.25,931.25,932.9,962.8,1183,21306,20453915.0,
139,500277,MID INDIA IN,XT,Q,9.44,9.6,8.75,9.4,9.4,9.21,44,4089,37142.0,
140,500279,MIRC ELECT  ,T ,Q,16.89,16.89,16.89,16.89,16.89,17.23,20,11005,185874.0,
141,500280,CENTURY ENKA,B ,Q,439.35,445.2,419.35,420.4,419.9,432.45,657,10000,4292419.0,
142,500284,LORDS CHLORO,B ,Q,175.0,179.15,164.9,166.3,166.3,175.4,873,19894,3425935.0,
143,500285,SPICEJET LTD,B ,Q,67.4,67.89,58.6,60.23,60.23,66.08,47760,18175928,1146786137.0,
144,500288,MOREPEN LAB.,A ,Q,47.85,49.94,44.4,44.73,44.73,47.36,4901,2301060,110267987.0,
145,500290,MRF LTD.    ,A ,Q,119700.0,119700.0,117000.1,117326.2,117000.1,118663.25,127,151,17902082.0,
146,500292,HEIDEL CEM  ,A ,Q,226.3,231.55,216.0,217.1,216.35,228.85,1335,37804,8478056.0,
147,500294,NCC         ,A ,Q,167.05,170.9,158.9,160.45,160.45,166.25,9479,924516,152666377.0,
148,500295,VEDL        ,A ,Q,264.75,264.75,250.7,251.35,251.35,262.1,26823,1943504,500206130.0,
149,500296,NAHAR SPG.  ,B ,Q,275.25,292.0,275.25,278.0,276.45,285.2,135,1979,564483.0,
150,500298,NAT.PEROXIDE,X ,Q,1055.45,1055.45,1005.45,1010.55,1010.55,1047.75,357,6455,6614998.0,
151,500300,GRASIM IND. ,A ,Q,2140.9,2140.9,2053.9,2061.75,2061.75,2116.15,1353,9337,19548935.0,
152,500302,PEL         ,A ,Q,951.5,951.5,876.0,885.0,885.0,960.95,9673,206031,188177077.0,
153,500304,NIIT LTD.   ,A ,Q,118.85,119.4,111.55,112.15,112.15,118.3,2749,175065,20177941.0,
154,500306,JAYKAY      ,X ,Q,107.74,107.74,100.5,105.37,105.37,102.61,726,363361,38959941.0,
155,500307,NIRLON      ,B ,Q,409.7,409.7,400.0,401.6,403.0,405.0,230,5194,2100133.0,
156,500312,ONGC CORPN  ,A ,Q,201.9,212.0,201.0,203.15,203.15,200.4,28576,3888457,804642133.0,
157,500313,OIL COUNTRY ,B ,Q,27.01,27.8,25.3,26.06,26.06,26.48,365,139556,3843958.0,
158,500314,ORIENT HOTEL,B ,Q,128.6,129.6,118.8,120.2,120.45,127.45,2221,102714,12699897.0,
159,500317,OSWAL AGRO. ,B ,Q,34.0,35.0,32.66,32.83,32.83,34.45,540,52437,1769683.0,
160,500319,INDIAN SUCRO,X ,Q,86.0,87.0,81.0,81.99,81.99,86.71,181,20476,1719171.0,
161,500322,PANYAM CEMEN,XT,Q,72.65,72.65,72.65,72.65,72.65,71.23,5,1168,84855.0,
162,500325,RELIANCE    ,A ,Q,2560.3,2597.85,2520.0,2527.35,2527.35,2558.45,40425,649409,1662033428.0,
163,500327,PILITA      ,B ,Q,11.3,12.6,10.75,10.98,10.98,11.01,2221,742137,8661794.0,
164,500330,RAYMOND     ,A ,Q,1745.85,1756.4,1674.4,1706.65,1700.0,1743.55,1447,14630,25077318.0,
165,500331,PIDILITE    ,A ,Q,2650.55,2670.0,2571.1,2583.1,2576.6,2647.35,2134,11256,29748627.0,
166,500333,PIX TRANS   ,B ,Q,1447.95,1447.95,1316.15,1333.75,1336.95,1392.25,317,1634,2241249.0,
167,500335,BIRLA CORPN.,A ,Q,1424.7,1437.3,1320.95,1360.25,1360.25,1417.75,2390,16780,23476250.0,
168,500336,SURYA ROSHNI,A ,Q,584.6,594.0,555.0,572.25,569.6,576.05,3337,65443,37644029.0,
169,500337,PRIME SECUR.,B ,Q,183.15,186.2,171.65,175.15,177.25,183.6,78,2278,401498.0,
170,500338,PRSMJOHNSN  ,A ,Q,181.1,188.6,172.45,174.65,174.65,181.1,1569,58637,10664251.0,
171,500339,RAIN        ,A ,Q,149.95,150.4,143.55,144.1,144.1,148.75,6314,355683,52148208.0,
172,500343,AMJLAND     ,B ,Q,39.4,40.44,37.2,37.42,37.2,39.28,128,21514,829396.0,
173,500346,PUN.COMMUNI.,B ,Q,48.0,49.0,44.01,45.48,45.45,47.6,105,5776,265361.0,
174,500350,RSWM  LTD   ,B ,Q,201.5,211.55,195.55,197.8,197.8,203.75,1575,44168,9052949.0,
175,500354,RAJSH.SUGAR ,T ,Q,56.2,57.49,54.15,54.45,54.45,56.99,83,15687,864883.0,
176,500355,RALLIS INDIA,A ,Q,258.6,259.3,240.65,241.5,241.5,258.35,1923,72897,18179575.0,
177,500356,RAMANEWS    ,B ,Q,18.91,19.77,17.87,18.37,18.43,18.91,563,65416,1239990.0,
178,500357,RAMA PAPER  ,XT,Q,21.6,21.7,20.8,21.57,21.57,21.57,37,7490,158517.0,
179,500358,RAMA PETRO  ,X ,Q,4.15,4.56,4.15,4.3,4.3,4.35,15,1803,7768.0,
180,500360,RAPICUT CARB,X ,Q,79.0,79.0,76.01,76.11,76.1,79.8,68,4221,324955.0,
181,500365,WELSPLSOL   ,B ,Q,42.48,42.6,39.86,40.1,40.1,41.95,1511,668371,27498311.0,
182,500367,RUBFILA INT.,X ,Q,81.5,82.98,78.2,79.84,79.66,81.92,487,91378,7389070.0,
183,500368,PATANJALI   ,B ,Q,1606.35,1607.9,1511.0,1531.45,1531.45,1600.9,5039,67214,104899262.0,
184,500370,SALORA INT. ,XT,Q,56.99,57.0,51.87,52.53,53.0,54.6,43,3975,213231.0,
185,500378,JINDAL SAW  ,A ,Q,439.75,448.0,404.75,414.0,414.0,439.15,6324,193709,82498159.0,
186,500380,JK LAKSHMI  ,A ,Q,869.05,877.0,833.5,840.0,842.45,861.55,1527,16546,14146757.0,
187,500387,SHREE CEMENT,A ,Q,28684.95,28740.0,28159.2,28196.75,28159.2,28583.95,273,470,13381451.0,
188,500388,SHREE KRISHN,XT,Q,45.5,45.5,41.95,41.96,41.95,44.0,17,758,33371.0,
189,500390,REL INFRA   ,A ,Q,210.95,212.0,189.25,190.8,190.8,209.55,5189,253508,50486434.0,
190,500400,TATA POWER  ,A ,Q,336.8,346.9,318.1,320.2,320.2,336.0,84087,5693459,1892046320.0,
191,500402,SPMLINFRA   ,T ,Q,95.26,98.15,95.26,95.26,95.26,97.2,56,54939,5264283.0,
192,500403,SUNDARAM FAS,A ,Q,1241.65,1255.0,1220.8,1247.1,1250.0,1242.45,912,7191,8939129.0,
193,500404,SUNFLAG IRON,B ,Q,227.95,227.95,201.9,204.95,204.95,224.25,3178,121608,25983723.0,
194,500405,SUPREME PET ,A ,Q,554.15,565.75,544.25,548.15,548.15,559.5,1214,23883,13362283.0,
195,500407,SWARAJ ENGIN,B ,Q,2500.0,2530.0,2337.3,2374.7,2374.7,2478.9,437,2333,5673096.0,
196,500408,TATA ELXSI  ,A ,Q,8984.25,9022.75,8500.55,8598.05,8598.05,8900.35,2132,8410,73739922.0,
197,500410,ACC LTD     ,A ,Q,2211.3,2214.85,2066.8,2082.3,2082.3,2203.85,4512,44863,96176223.0,
198,500411,THERMAX     ,A ,Q,3007.05,3150.0,2970.0,2984.15,2991.25,3010.75,2166,11572,35538135.0,
199,500412,THIRUMALAI  ,A ,Q,213.45,216.1,196.0,201.45,201.45,214.9,958,25496,5264801.0,
200,500413,THOMAS COOK ,B ,Q,144.55,149.65,136.35,137.45,137.45,144.4,3664,350375,49925500.0,
201,500414,TIMEX GROUP ,T ,Q,173.0,173.0,164.0,164.25,164.25,170.2,392,74258,12443003.0,
202,500418,TOKYO PLAST ,B ,Q,117.8,119.85,104.45,108.7,111.55,117.8,338,13151,1433212.0,
203,500420,TORRENT PHAR,A ,Q,2198.8,2199.0,2136.45,2144.45,2144.25,2170.1,919,4447,9671636.0,
204,500422,TRANSCHEM   ,X ,Q,27.9,27.9,25.1,25.73,26.0,26.32,80,11154,288171.0,
205,500425,AMBUJA CEME ,A ,Q,523.25,526.0,486.45,490.55,490.55,522.3,5490,216525,109412237.0,
206,500426,UTLINDS     ,XT,Q,2.41,2.41,2.41,2.41,2.41,2.45,53,19603,47243.0,
207,500429,UNIPHOS ENT.,B ,Q,162.9,162.9,153.1,154.2,153.1,161.9,226,4919,785517.0,
208,500439,VARD HOLDNG ,B ,Q,3033.05,3033.05,2960.0,2965.45,2960.0,3033.65,11,15,45229.0,
209,500440,HINDALCO    ,A ,Q,567.05,570.85,546.0,547.9,547.9,564.9,7649,223591,125192694.0,
210,500444,WEST COAS PA,A ,Q,713.2,768.15,713.2,722.55,722.55,709.7,5097,97835,72924108.0,
211,500449,HIND.ORG.CHM,B ,Q,38.5,39.39,35.0,35.79,35.79,38.15,1467,399383,15000775.0,
212,500450,MPIL CORP L ,XT,Q,1067.05,1067.05,1067.05,1067.05,1067.05,1088.8,1,15,16005.0,
213,500456,PAS.ACRYLON ,B ,Q,36.21,37.0,34.71,35.03,35.03,36.35,554,53939,1931118.0,
214,500458,KORE        ,XT,Q,7.27,7.27,6.8,6.81,6.81,7.1,40,4683,33003.0,
215,500459,PROCTER &GAM,A ,Q,17297.2,17456.05,16950.0,17029.0,16968.05,17334.05,319,642,11115978.0,
216,500460,MUKAND LTD. ,B ,Q,171.8,179.2,160.2,164.75,164.75,171.4,1016,50098,8417350.0,
217,500463,BBOX        ,T ,Q,243.85,247.85,232.25,234.1,232.3,244.45,295,13091,3135448.0,
218,500464,UCAL        ,B ,Q,146.2,146.25,136.0,137.4,136.05,143.0,201,3441,483987.0,
219,500467,HARR.MALAYAL,B ,Q,169.5,175.5,156.25,157.7,159.0,169.45,2154,50530,8568856.0,
220,500469,FEDERAL BANK,A ,Q,157.5,159.25,152.05,153.1,153.1,157.45,8712,914187,142869556.0,
221,500470,TATA STEEL  ,A ,Q,135.9,136.0,128.7,129.7,129.7,135.4,44952,4182540,554528208.0,
222,500472,SKF INDIA   ,A ,Q,4702.0,4720.0,4575.25,4639.9,4582.2,4702.4,867,2558,11906473.0,
223,500477,ASHOK LEYL. ,A ,Q,176.1,178.9,168.9,170.05,170.05,175.35,18910,1813203,317190393.0,
224,500480,CUMMINS (I) ,A ,Q,1985.55,2024.0,1894.0,1906.75,1906.75,1977.55,2513,21441,42217324.0,
225,500483,TATA COMM   ,A ,Q,1789.45,1800.4,1698.0,1703.8,1701.25,1789.25,2163,30948,53760737.0,
226,500488,ABBOTT (I)  ,A ,Q,22916.95,22959.95,22051.05,22135.45,22135.45,22915.6,1134,1872,42119322.0,
227,500490,BAJ HOLD INV,A ,Q,7895.0,7914.65,7812.05,7866.05,7840.4,7824.35,264,867,6819225.0,
228,500493,BHARAT FORGE,A ,Q,1225.0,1225.95,1171.95,1177.15,1177.15,1221.3,5295,173464,210094417.0,
229,500495,ESCORTS     ,A ,Q,3119.8,3152.0,2962.1,2979.7,2979.7,3099.95,2919,18725,57330274.0,
230,500500,HIND.MOTORS ,B ,Q,16.93,17.09,16.07,16.23,16.23,16.9,1215,209194,3470135.0,
231,500510,LARSEN & TOU,A ,Q,3506.7,3514.9,3412.0,3420.25,3420.25,3498.9,3615,42716,148103910.0,
