,SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
0,500002,ABB LTD.    ,A ,Q,4751.05,4896.3,4743.35,4771.8,4771.8,4755.8,1995,9251,44733149.0,
1,500003,AEGIS LOGIS ,A ,Q,375.35,395.0,374.05,384.7,383.5,369.8,3152,121549,47180642.0,
2,500008,ARE&M       ,A ,Q,811.45,818.35,787.2,790.1,790.1,808.2,5336,77899,62261279.0,
3,500009,A.SARABHAI  ,X ,Q,53.45,53.45,46.0,47.91,47.91,52.65,1204,285183,14125416.0,
4,500012,ANDHRA PETRO,X ,Q,104.01,105.9,97.0,98.74,99.31,103.75,1327,282984,28728260.0,
5,500013,ANSAL INFRAS,Z ,Q,9.5,10.5,9.5,9.6,9.6,10.0,249,364098,3622713.0,
6,500014,UTIQUE      ,X ,Q,8.17,8.72,7.91,8.0,8.0,8.16,404,104209,857913.0,
7,500016,ARUNAHTEL   ,X ,Q,20.89,20.89,17.8,18.53,18.17,19.31,156,36435,695568.0,
8,500020,BOM DYEING  ,A ,Q,156.75,157.4,141.5,144.75,144.75,156.0,3508,207931,31395456.0,
9,500023,ASIANHOTNR  ,T ,Q,201.0,201.0,201.0,201.0,201.0,198.05,1,10,2010.0,
10,500027,ATUL LTD.   ,A ,Q,6489.05,6489.05,6167.85,6188.95,6188.95,6489.05,2276,7921,49711081.0,
11,500028,ATV PROJECTS,XT,Q,25.5,25.98,24.95,25.93,25.93,24.75,613,185016,4767326.0,
12,500031,BAJAJ ELECT.,A ,Q,1032.0,1035.0,1007.45,1019.35,1017.2,1033.0,323,2151,2189370.0,
13,500032,BAJAJHIND   ,A ,Q,26.43,26.8,24.85,25.1,25.1,26.36,10080,2724607,69853828.0,
14,500033,FORCE MOTR  ,A ,Q,3506.0,3567.7,3404.3,3418.85,3418.85,3505.6,2109,17849,61969471.0,
15,500034,BAJFINANCE  ,A ,Q,7340.1,7350.0,7050.0,7070.7,7070.7,7301.35,17931,96657,695895042.0,
16,500038,BALRAM.CHINI,A ,Q,383.6,385.8,373.75,378.2,378.5,382.95,4714,125227,47532370.0,
17,500039,BANCO PROD. ,B ,Q,698.9,709.5,670.0,673.25,678.55,690.4,2364,42456,29365696.0,
18,500040,CENTURY TEXT,A ,Q,1402.35,1403.6,1360.0,1373.8,1370.55,1386.8,989,11951,16512928.0,
19,500041,BANNARI AMAN,B ,Q,2470.6,2482.95,2420.0,2432.35,2431.5,2406.85,43,111,273054.0,
20,500042,BASF INDIA  ,A ,Q,3015.0,3015.0,2900.0,2958.4,2947.6,2993.8,476,1369,4051502.0,
21,500043,BATA INDIA  ,A ,Q,1519.75,1519.75,1462.45,1465.5,1466.4,1507.8,2798,27364,40680960.0,
22,500048,BEML LTD    ,A ,Q,3249.95,3258.0,2985.05,3027.6,3034.6,3182.85,2150,19065,59404717.0,
23,500049,BHARAT ELECT,A ,Q,196.25,196.25,184.4,187.05,187.05,193.35,10429,840191,159567618.0,
24,500052,BHANSALI ENG,B ,Q,110.3,113.1,106.85,107.65,107.25,110.75,2842,201331,22070693.0,
25,500058,BIHAR SPONGE,XT,Q,17.53,17.53,17.53,17.53,17.53,16.7,170,153567,2692029.0,
26,500059,BINANI IND. ,T ,Q,18.34,18.34,18.34,18.34,18.34,18.71,7,1835,33653.0,
27,500060,BIRLACABLE  ,B ,Q,282.2,284.1,268.6,270.3,268.6,280.7,273,3325,915770.0,
28,500067,BLUE STAR   ,A ,Q,1095.1,1096.1,1060.0,1070.5,1067.9,1092.35,1786,16674,17868784.0,
29,500068,DISA INDIA  ,B ,Q,15001.55,15100.9,14800.0,15099.3,15100.9,15143.75,25,75,1124588.0,
30,500069,QUESTCAP    ,X ,Q,367.0,386.65,365.0,365.05,365.05,366.4,26,567,207955.0,
31,500074,BPL LTD.    ,T ,Q,90.0,90.0,85.7,85.96,86.0,89.5,187,21189,1854813.0,
32,500078,OAL         ,B ,Q,391.0,401.0,371.0,376.4,372.65,394.25,333,3200,1226798.0,
33,500083,CENTURY EXT ,B ,Q,32.39,32.39,29.58,29.58,29.58,31.13,1310,441032,13515146.0,
34,500084,CESC LTD.   ,A ,Q,140.75,141.35,129.15,130.9,130.9,138.05,14666,1319498,176668936.0,
35,500085,CHAMBAL FERT,A ,Q,375.05,376.15,349.4,352.05,352.05,373.1,6971,211814,76759704.0,
36,500086,EXIDE IND.  ,A ,Q,325.0,327.45,313.35,314.45,314.45,321.45,3574,142599,45550582.0,
