,SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
3378,542911,ASSAMENT    ,XT,Q,276.0,276.0,275.0,275.0,275.0,275.0,2,14,3862.0,
3379,542918,GIANLIFE    ,B ,Q,19.5,20.48,19.06,19.83,19.83,19.45,106,31954,632093.0,
3380,542919,ARTEMISMED  ,B ,Q,171.9,171.9,167.55,167.55,167.8,168.25,142,3548,599728.0,
3381,542920,SUMICHEM    ,A ,Q,415.55,421.35,412.55,417.6,415.45,415.25,1493,32534,13564959.0,
3382,542921,ICICIM150   ,B ,Q,169.2,169.65,167.5,168.03,168.46,168.87,60,1420,239650.0,
3383,542922,NEXT50      ,B ,Q,516.9,518.0,507.1,510.3,510.3,516.86,27,93,47600.0,
3384,542924,JANUSCORP   ,M ,Q,4.68,4.68,4.5,4.53,4.5,4.68,7,24500,111755.0,
3385,542933,UNIVPHOTO   ,B ,Q,396.0,409.95,387.0,400.55,400.55,399.0,57,748,298134.0,
3386,542938,OCTAVIUSPL  ,X ,Q,39.94,39.95,39.75,39.75,39.75,40.0,11,599,23828.0,
3387,543064,SUVENPHAR   ,A ,Q,685.0,687.5,660.3,665.35,667.75,682.7,851,10591,7157453.0,
3388,543065,SMAUTO      ,MT,Q,48.89,48.9,48.89,48.9,48.9,47.7,2,8000,391160.0,
3389,543066,SBICARD     ,A ,Q,774.6,779.9,752.65,759.9,759.9,767.9,7096,284575,218294284.0,
3390,543071,07AGG       ,F ,Q,10.5,10.5,10.49,10.49,10.49,9.92,6,125,1311.0,
3391,543079,07GPG       ,F ,Q,1.07,1.07,1.07,1.07,1.07,1.08,3,400,428.0,
3392,543087,09AGG       ,F ,Q,57.49,57.49,52.27,52.29,52.29,52.27,6,23,1254.0,
3393,543092,09GPG       ,F ,Q,2.94,2.94,2.85,2.89,2.89,2.68,10,1021,2960.0,
3394,543099,UTCRFS2DGR  ,F ,Q,8.91,8.91,8.59,8.59,8.59,8.1,6,87,751.0,
3395,543106,UTCRFS2DMP  ,F ,Q,27.65,27.65,27.65,27.65,27.65,25.14,1,1,27.0,
3396,543144,08MPD       ,B ,Q,2.25,2.25,2.01,2.05,2.05,2.1,17,1852,3796.0,
3397,543150,08GPG       ,B ,Q,0.82,0.86,0.82,0.83,0.82,0.87,56,111123,92105.0,
3398,543161,10AGG       ,F ,Q,33.15,36.2,32.85,35.98,35.99,33.15,26,1595,55969.0,
3399,543165,10ARD       ,F ,Q,73.0,79.18,71.94,73.32,79.0,71.99,20,1011,74048.0,
3400,543167,10GPG       ,F ,Q,0.77,0.77,0.75,0.75,0.75,0.75,14,14107,10638.0,
3401,543171,ROJL        ,B ,Q,4.0,4.15,4.0,4.01,4.01,3.97,534,594296,2410892.0,
3402,543173,11DPR       ,B ,Q,7.66,8.48,7.65,7.99,8.05,8.49,9,361,2856.0,
3403,543174,11GPG       ,B ,Q,0.91,0.91,0.85,0.89,0.89,0.87,16,9086,7955.0,
3404,543175,11MPD       ,B ,Q,1.18,1.18,1.07,1.16,1.16,1.15,5,435,477.0,
3405,543176,11MPR       ,B ,Q,8.69,8.69,7.11,7.11,7.11,7.9,6,125,906.0,
3406,543177,11QPD       ,B ,Q,2.79,2.98,2.57,2.58,2.58,2.79,23,3618,9431.0,
3407,543181,11AGG       ,B ,Q,9.75,9.75,9.0,9.0,9.0,8.9,8,56,513.0,
3408,543182,11AMD       ,B ,Q,12.65,13.89,12.55,13.63,13.63,13.9,15,740,9739.0,
3409,543186,11DPD       ,B ,Q,1.96,1.96,1.88,1.96,1.96,1.97,6,312,605.0,
3410,543187,POWERINDIA  ,A ,Q,4899.95,4900.0,4797.8,4829.75,4822.0,4829.5,412,1180,5741706.0,
3411,543193,DJML        ,B ,Q,153.15,155.8,150.55,154.75,154.5,149.95,164,3013,462221.0,
3412,543194,NIRMITEE    ,TS,Q,126.35,126.35,126.35,126.35,126.35,133.0,2,1800,227430.0,
3413,543207,NATURAL     ,X ,Q,11.37,11.37,10.5,10.95,10.98,10.83,151,97282,1037758.0,
3414,543208,REGIS       ,XT,Q,93.0,99.69,92.0,92.0,92.0,95.0,42,61363,5867915.0,
3415,543210,AARTISURF   ,B ,Q,642.25,660.4,626.2,637.5,638.25,630.85,406,1938,1247383.0,
3416,543211,BONLON      ,B ,Q,35.5,35.5,32.11,34.72,34.5,33.79,58,3579,121175.0,
3417,543212,BOROLTD     ,T ,Q,354.1,361.2,348.1,350.35,353.65,353.65,209,4663,1649879.0,
3418,543213,ROSSARI     ,A ,Q,842.85,842.85,815.0,820.2,821.85,826.4,746,8886,7321864.0,
3419,543214,NDRAUTO     ,T ,Q,765.0,765.0,740.0,740.0,740.0,755.0,50,1190,898008.0,
3420,543215,EBBETF0425  ,F ,Q,1169.9,1169.95,1166.01,1169.94,1169.94,1166.67,5,20,23348.0,
3421,543217,MINDSPACE   ,IF,Q,321.0,324.99,317.0,321.6,324.99,319.84,431,7731,2484529.0,
3422,543218,SBGLP       ,B ,Q,524.95,553.7,515.25,547.2,552.0,520.05,940,9351,4944702.0,
3423,543219,ICICIALPLV  ,B ,Q,228.66,228.68,227.14,227.94,228.34,228.66,27,348,79291.0,
3424,543220,MAXHEALTH   ,A ,Q,669.55,682.0,665.85,677.5,677.5,669.1,3172,48808,33002239.0,
3425,543221,ICICITECH   ,B ,Q,34.99,35.23,34.86,35.11,34.91,34.81,1549,186810,6550337.0,
3426,543223,MAXINDIA    ,B ,Q,147.0,147.0,142.0,145.35,146.0,141.5,1502,41282,5974171.0,
3427,543224,HDFCNIFBAN  ,B ,Q,475.99,479.69,474.52,478.27,478.83,475.12,70,437,208649.0,
3428,543226,UTIBANKETF  ,B ,Q,47.51,48.0,47.45,47.97,48.0,47.61,184,16061,766464.0,
3429,543227,HAPPSTMNDS  ,A ,Q,874.05,899.8,868.05,881.95,881.95,867.1,3798,73571,65270310.0,
3430,543228,ROUTE       ,A ,Q,1552.85,1556.0,1541.0,1542.9,1541.0,1553.45,246,2172,3360169.0,
3431,543229,SAMRATFORG  ,XT,Q,444.35,444.35,435.5,435.5,435.5,444.35,21,141,61633.0,
3432,543230,ADVAIT      ,B ,Q,652.8,683.5,581.0,621.6,621.6,626.55,5429,116502,74407461.0,
3433,543231,ADL         ,T ,Q,91.93,92.0,91.93,92.0,92.0,91.93,7,225,20698.0,
3434,543232,CAMS        ,A ,Q,2823.4,2825.9,2735.0,2743.85,2740.05,2807.0,1831,13650,37677003.0,
3435,543233,CHEMCON     ,B ,Q,281.0,284.0,277.0,278.0,278.0,281.4,774,16143,4521121.0,
3436,543234,SECMARK     ,B ,Q,86.0,86.3,82.95,83.98,85.0,83.63,96,1191,101493.0,
3437,543235,ANGELONE    ,A ,Q,3093.15,3093.15,2940.15,2956.55,2956.55,3072.5,4673,40953,122863492.0,
3438,543236,ATAM        ,B ,Q,229.7,229.7,228.7,229.7,229.7,218.8,45,2560,587413.0,
3439,543237,MAZDOCK     ,A ,Q,2083.3,2124.0,2040.1,2056.1,2056.1,2078.45,2745,53570,111298200.0,
3440,543238,UTIAMC      ,A ,Q,835.95,843.95,827.7,831.25,836.0,837.25,1830,19666,16437260.0,
3441,543239,GMPL        ,M ,Q,152.0,163.0,138.0,141.05,160.0,160.5,16,35700,5080495.0,
3442,543240,LIKHITHA    ,B ,Q,299.45,299.45,291.0,292.35,292.75,294.55,473,7408,2174704.0,
3443,543241,VGIL        ,M ,Q,123.0,123.0,123.0,123.0,123.0,123.0,1,1100,135300.0,
3444,543242,HEMIPROP    ,A ,Q,141.0,145.9,141.0,143.0,143.0,141.0,1946,198267,28504601.0,
3445,543243,EQUITASBNK  ,A ,Q,95.01,96.2,94.65,94.98,94.7,94.81,1068,155626,14833487.0,
3446,543245,GLAND       ,A ,Q,1765.1,1791.0,1752.8,1778.25,1770.0,1763.3,2350,20890,37148906.0,
3447,543246,ESG         ,B ,Q,34.51,34.69,34.5,34.65,34.65,34.48,8,185,6411.0,
3448,543248,RBA         ,A ,Q,115.25,120.0,114.95,116.85,116.7,115.0,2794,325107,38379224.0,
3449,543249,TARC        ,B ,Q,119.4,125.0,118.75,121.8,121.8,118.1,3586,281245,34419372.0,
3450,543250,MOGSEC      ,F ,Q,53.54,53.54,53.49,53.49,53.49,53.54,2,18707,1000637.0,
3451,543251,RVHL        ,B ,Q,41.51,42.79,39.15,41.37,41.37,42.22,398,24360,991479.0,
3452,543252,FAIRCHEMOR  ,A ,Q,1171.05,1203.15,1146.0,1162.4,1158.45,1192.25,544,5953,6911171.0,
3453,543253,BECTORFOOD  ,A ,Q,1184.75,1184.75,1143.25,1157.0,1157.0,1168.05,2557,21955,25264425.0,
3454,543254,AWHCL       ,B ,Q,470.0,473.45,458.75,462.85,462.2,469.6,722,11571,5357169.0,
3455,543255,INFRABEES   ,B ,Q,724.9,727.49,715.34,720.38,719.44,723.25,206,5706,4117200.0,
3456,543256,RFLL        ,X ,Q,23.15,23.15,22.0,22.95,23.15,23.15,36,4268,96196.0,
3457,543257,IRFC        ,A ,Q,76.04,77.68,75.6,76.58,76.58,76.04,12232,3653661,280272754.0,
3458,543258,INDIGOPNTS  ,A ,Q,1508.7,1508.7,1472.2,1488.0,1495.0,1492.3,1783,13026,19346741.0,
3459,543259,HOMEFIRST   ,A ,Q,1024.9,1055.0,1010.85,1035.4,1033.4,1023.85,2689,25927,26788722.0,
3460,543260,STOVEKRAFT  ,A ,Q,480.9,487.55,478.65,484.8,485.0,483.15,953,16085,7748454.0,
3461,543261,BIRET       ,IF,Q,250.0,264.82,247.0,259.38,259.38,246.31,1199,30927,7890772.0,
3462,543262,MRP         ,M ,Q,45.45,46.8,44.99,46.8,46.8,44.81,11,33000,1502520.0,
3463,543263,SMCGLOBAL   ,B ,Q,98.9,108.15,98.9,107.7,107.7,100.05,586,59317,6284639.0,
3464,543264,NURECA      ,B ,Q,366.55,372.0,360.0,362.65,362.65,363.65,273,2533,928153.0,
3465,543265,RAILTEL     ,A ,Q,284.3,299.65,283.5,287.1,287.1,285.25,5163,386274,112928070.0,
3466,543266,HERANBA     ,B ,Q,361.0,367.0,356.1,359.15,359.25,359.1,787,13197,4768259.0,
3467,543267,DAVANGERE   ,X ,Q,91.7,93.8,91.3,93.0,93.0,91.64,41,2239,208057.0,
3468,543268,DRCSYSTEMS  ,T ,Q,47.79,49.2,45.41,45.41,45.41,47.8,298,136164,6212475.0,
3469,543270,MTARTECH    ,A ,Q,2297.35,2320.0,2258.0,2281.3,2280.0,2291.4,900,7518,17242622.0,
3470,543271,JUBLINGREA  ,A ,Q,457.95,459.85,440.45,456.3,458.45,455.6,702,16546,7451623.0,
3471,543272,EASEMYTRIP  ,A ,Q,38.89,39.03,38.5,38.58,38.58,38.71,6428,1794841,69489168.0,
3472,543273,KMEW        ,M ,Q,1679.95,1699.95,1560.0,1582.85,1589.9,1663.95,130,16750,27220262.0,
3473,543274,SUUMAYA     ,M ,Q,10.07,10.07,9.6,10.07,10.07,9.16,131,130050,1305018.0,
3474,543275,ANURAS      ,A ,Q,1047.65,1055.05,1032.65,1036.6,1033.9,1045.15,297,4583,4785604.0,
3475,543276,CRAFTSMAN   ,A ,Q,5120.1,5238.7,5082.6,5175.75,5175.75,5163.75,664,1927,9936524.0,
3476,543277,LXCHEM      ,A ,Q,283.25,287.4,277.0,278.9,278.9,283.0,3378,120488,34029043.0,
3477,543278,KALYANKJIL  ,A ,Q,322.0,326.95,320.1,323.55,323.55,322.0,4676,163505,52878877.0,
3478,543279,SURYODAY    ,B ,Q,153.0,155.45,151.0,152.75,152.75,152.35,1497,63136,9698896.0,
3479,543280,NAZARA      ,A ,Q,795.35,827.45,795.2,812.65,812.65,790.55,5020,86719,70861908.0,
3480,543281,SUVIDHAA    ,B ,Q,6.28,6.3,5.91,6.0,6.01,6.19,385,47388,291617.0,
3481,543283,BARBEQUE    ,A ,Q,673.8,674.0,663.0,664.85,665.35,672.9,705,8306,5532309.0,
3482,543284,EKI         ,A ,Q,475.0,508.0,450.0,471.9,471.9,465.75,13723,572222,277305681.0,
3483,543285,RCAN        ,MT,Q,157.0,157.0,157.0,157.0,157.0,150.0,1,1000,157000.0,
3484,543287,LODHA       ,A ,Q,896.0,925.1,896.0,917.65,917.65,896.55,2155,45494,41660751.0,
3485,543288,DEEPIND     ,B ,Q,270.3,272.3,265.25,267.7,266.75,269.9,806,21993,5898070.0,
3486,543290,PGINVIT     ,IF,Q,95.99,96.6,95.6,96.0,96.0,95.54,2818,149115,14329409.0,
3487,543291,MAFANG      ,B ,Q,68.26,68.87,67.76,68.6,68.55,67.63,943,100772,6891792.0,
3488,543292,ICICIPHARM  ,B ,Q,104.99,105.41,103.8,104.46,104.48,104.88,51,4053,422836.0,
3489,543297,IWEL        ,T ,Q,4299.0,4350.0,4100.0,4221.25,4250.0,4258.55,160,801,3406837.0,
3490,543298,VINEETLAB   ,B ,Q,68.8,69.01,67.44,68.0,68.25,68.24,113,2947,202114.0,
3491,543299,SHYAMMETL   ,A ,Q,518.5,526.05,503.7,515.35,514.3,513.05,1779,57126,29495945.0,
3492,543300,SONACOMS    ,A ,Q,580.0,583.35,570.85,572.0,572.0,577.5,3706,52402,30143946.0,
3493,543305,NAVODAYENT  ,M ,Q,9.1,9.2,9.1,9.1,9.1,9.96,4,48000,438000.0,
3494,543306,DODLA       ,B ,Q,857.7,857.7,808.8,820.1,818.3,832.35,699,7889,6526993.0,
3495,543308,KIMS        ,A ,Q,1979.8,1979.8,1911.75,1925.6,1916.5,1957.75,381,1449,2803711.0,
3496,543309,ADESHWAR    ,M ,Q,33.0,34.0,29.0,29.37,29.5,33.33,8,48000,1459200.0,
3497,543311,IPL         ,B ,Q,349.05,351.85,341.3,348.5,348.5,347.45,3091,167323,57901958.0,
3498,543317,GRINFRA     ,A ,Q,1227.0,1271.65,1201.05,1227.75,1227.75,1225.85,2062,16952,20955123.0,
3499,543318,CLEAN       ,A ,Q,1432.0,1439.9,1410.0,1417.25,1417.25,1430.75,2044,17211,24473203.0,
3500,543319,AAPLUSTRAD  ,M ,Q,8.03,8.2,8.03,8.2,8.2,8.3,2,16000,129840.0,
3501,543320,ZOMATO      ,A ,Q,122.25,123.9,119.3,119.9,119.9,121.8,25938,4118410,500234029.0,
3502,543321,TATVA       ,B ,Q,1585.05,1602.7,1549.4,1561.8,1568.5,1583.55,205,1340,2115065.0,
3503,543322,GLS         ,B ,Q,635.2,640.65,632.65,634.7,635.0,635.5,913,9898,6281337.0,
3504,543323,BFSI        ,B ,Q,21.36,21.55,21.35,21.5,21.53,21.4,627,56814,1218837.0,
3505,543324,GCSL        ,M ,Q,207.0,207.0,207.0,207.0,207.0,208.0,2,12150,2515050.0,
3506,543325,ROLEXRINGS  ,A ,Q,2361.5,2390.0,2351.9,2380.6,2390.0,2356.5,456,1729,4100243.0,
3507,543326,ICICIFMCG   ,B ,Q,562.9,564.0,552.64,555.01,555.04,559.2,58,218,121707.0,
3508,543327,EXXARO      ,B ,Q,119.2,119.2,116.5,117.1,117.6,117.25,386,12453,1462299.0,
3509,543328,KRSNAA      ,B ,Q,665.0,675.0,657.0,665.75,657.0,660.8,686,9543,6351261.0,
3510,543329,WINDLAS     ,B ,Q,420.7,420.7,409.45,415.3,415.35,415.35,133,1125,467215.0,
3511,543330,DEVYANI     ,A ,Q,188.0,190.3,185.4,186.9,186.9,186.5,2075,109345,20518567.0,
3512,543331,MOL         ,A ,Q,77.99,77.99,76.0,76.28,76.28,76.99,1004,101479,7802041.0,
3513,543332,EPIGRAL     ,A ,Q,948.95,948.95,924.9,928.65,930.0,930.35,545,3950,3692664.0,
3514,543333,CARTRADE    ,A ,Q,736.75,742.5,721.25,730.45,730.45,729.4,1737,18857,13736172.0,
3515,543334,NUVOCO      ,A ,Q,376.4,378.95,366.05,367.9,366.1,376.4,723,13592,5057038.0,
3516,543335,APTUS       ,A ,Q,299.5,319.0,299.5,317.95,317.95,298.05,2495,86052,26876160.0,
3517,543336,CHEMPLASTS  ,A ,Q,474.5,482.9,471.1,479.1,476.0,476.45,1472,16801,7988378.0,
3518,543341,SHARPLINE   ,X ,Q,7.92,7.92,7.5,7.62,7.62,7.55,145,45371,350285.0,
3519,543346,AASHKA      ,M ,Q,48.0,48.45,47.46,47.97,48.4,47.75,6,6000,287870.0,
3520,543347,AXISTECETF  ,B ,Q,338.05,350.29,338.05,349.64,349.7,345.8,42,944,328789.0,
3521,543348,AXISHETF    ,B ,Q,104.7,104.7,103.46,103.76,103.76,104.65,12,23,2389.0,
3522,543349,AMIORG      ,A ,Q,1107.0,1115.6,1102.05,1111.2,1111.45,1110.55,1012,7911,8763629.0,
3523,543350,VIJAYA      ,A ,Q,602.5,621.55,600.0,611.8,611.8,600.65,733,9018,5506325.0,
3524,543357,AXISCETF    ,B ,Q,93.6,93.6,92.78,92.83,92.83,93.51,11,51,4763.0,
3525,543358,SANSERA     ,A ,Q,939.85,940.25,907.0,923.2,920.5,927.9,2280,32560,30222210.0,
3526,543363,PREVEST     ,M ,Q,432.55,434.8,428.0,431.5,433.0,432.0,22,8800,3800200.0,
3527,543364,MARKOLINES  ,M ,Q,137.0,137.95,133.0,133.4,133.0,136.55,29,24000,3255440.0,
3528,543365,MASPTOP50   ,B ,Q,34.19,34.5,34.15,34.37,34.45,34.05,172,11590,398631.0,
3529,543366,SBLI        ,M ,Q,28.3,28.3,28.3,28.3,28.3,29.65,1,1200,33960.0,
3530,543367,PARAS       ,A ,Q,710.0,715.0,701.0,704.4,704.4,707.55,2136,37571,26616337.0,
3531,543374,ABSLAMC     ,A ,Q,469.5,469.5,456.0,459.8,459.1,466.25,453,5693,2635525.0,
3532,543376,SAMOR       ,MT,Q,124.3,124.3,124.3,124.3,124.3,118.4,3,7500,932250.0,
3533,543377,ADISHAKTI   ,M ,Q,9.11,9.11,9.11,9.11,9.11,11.05,1,10000,91100.0,
3534,543378,CWD         ,MS,Q,935.0,950.0,906.0,908.0,908.0,945.0,15,1500,1380335.0,
