,SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
64,500142,FGP LTD.    ,X ,Q,7.75,7.75,7.37,7.37,7.37,7.75,20,4822,36135.0,
65,500143,P.H.CAPITAL ,X ,Q,108.95,108.95,99.5,101.8,101.45,104.7,55,1858,193472.0,
66,500144,FINOL. CABLE,A ,Q,1045.0,1064.65,1044.3,1056.2,1053.6,1045.5,676,9012,9518844.0,
67,500147,COCKERILL   ,B ,Q,3489.0,3548.95,3372.25,3397.2,3420.95,3487.1,902,10263,35527840.0,
68,500148,UFLEX LTD   ,A ,Q,469.0,469.65,464.75,465.6,467.0,472.3,750,10576,4932405.0,
69,500150,FOSECO INDIA,B ,Q,3687.0,3687.0,3632.0,3632.85,3632.0,3690.65,39,72,262625.0,
70,500151,GOLDEN TOB  ,Z ,Q,54.25,55.53,52.0,52.15,52.0,54.25,30,2235,119859.0,
71,500153,GANESH BENZO,B ,Q,160.0,163.05,156.0,157.3,157.3,162.3,1515,64535,10267481.0,
72,500159,METROGLOBL  ,X ,Q,142.0,147.0,141.0,144.25,143.0,141.4,124,6709,967669.0,
73,500160,GTL LTD.    ,T ,Q,13.98,13.98,13.98,13.98,13.98,14.71,818,836367,11692410.0,
74,500163,GODFREY PH  ,A ,Q,2169.85,2169.85,2113.85,2129.45,2142.0,2127.9,314,959,2047940.0,
75,500164,GODREJ IND  ,A ,Q,843.1,846.0,799.8,814.45,840.0,843.7,1270,17929,14735243.0,
76,500165,KANSAI NERO ,A ,Q,342.65,343.65,338.0,340.2,340.35,343.75,534,12944,4412583.0,
77,500166,GOODRICKE   ,X ,Q,210.45,212.8,204.0,205.15,205.15,210.45,321,22061,4585361.0,
78,500168,GOODYEAR (I),B ,Q,1302.95,1303.9,1290.25,1298.9,1298.9,1302.5,601,6184,8034192.0,
79,500170,GTN INDUS   ,XT,Q,46.0,48.47,46.0,48.47,48.47,46.17,402,66175,3158745.0,
80,500171,GHCL LTD    ,A ,Q,606.1,610.0,590.15,594.95,594.0,606.0,712,29215,17623611.0,
81,500173,GFLLIMITED  ,B ,Q,96.18,98.2,95.0,96.34,96.34,96.1,206,8813,847191.0,
82,500174,GUJ.LEASE   ,T ,Q,7.67,7.67,7.67,7.67,7.67,7.31,9,7900,60593.0,
83,500179,HCL INFOSYS ,B ,Q,21.71,21.9,21.29,21.35,21.35,21.89,1821,269039,5796026.0,
84,500180,HDFC BANK   ,A ,Q,1583.85,1596.0,1527.25,1536.9,1536.9,1678.95,94477,2211606,3459534933.0,
85,500182,HEROMOTOCO  ,A ,Q,4339.95,4424.2,4339.95,4368.1,4371.35,4383.65,1316,8492,37293180.0,
86,500183,HFCL        ,A ,Q,84.98,86.68,83.15,83.96,83.96,86.17,8810,1368062,116315936.0,
87,500184,HSCL        ,T ,Q,385.0,388.0,375.0,377.3,377.3,392.9,6093,215630,81990491.0,
88,500185,HIND.CONSTN.,A ,Q,32.0,33.07,31.77,32.08,32.08,32.68,4214,3502211,113351009.0,
89,500186,HIND.OIL EXP,A ,Q,174.35,175.95,170.85,172.1,173.0,174.8,1079,76126,13201309.0,
90,500187,AGI         ,A ,Q,840.3,851.65,807.1,816.45,816.45,850.35,1252,14778,12236899.0,
91,500188,HINDUS.ZI   ,A ,Q,319.9,319.9,314.15,316.0,316.2,320.35,1853,58541,18498872.0,
92,500189,NDLVENTURE  ,B ,Q,128.25,129.05,122.0,122.9,123.7,127.65,179,3242,402823.0,
93,500191,HMT LTD.    ,Z ,Q,52.1,52.4,49.4,50.96,50.96,52.0,121,37159,1881009.0,
94,500192,PRAG BOSIMI ,X ,Q,3.72,3.72,3.72,3.72,3.72,3.91,69,40279,149837.0,
95,500193,HLVLTD      ,B ,Q,28.77,29.5,28.45,29.0,29.21,29.36,1902,149124,4298128.0,
96,500199,I.G.PETRO   ,B ,Q,510.05,510.05,500.9,502.7,503.15,507.8,211,1892,953713.0,
97,500201,IND.GLYCOLS ,B ,Q,889.75,893.2,878.0,883.55,883.0,897.45,1731,22948,20294305.0,
98,500202,IND.LEAS.DEV,XT,Q,11.3,11.6,10.5,11.44,10.53,11.05,27,2414,26627.0,
99,500206,MARGO FIN   ,XT,Q,45.62,45.62,43.57,45.62,45.62,43.45,52,6246,283724.0,
100,500207,INDO RAMA   ,B ,Q,54.04,54.74,53.5,53.83,53.8,54.47,151,12213,660026.0,
101,500209,INFOSYS LTD ,A ,Q,1620.0,1646.95,1620.0,1639.9,1639.9,1630.95,5196,113061,185323068.0,
102,500210,INGERSOLL   ,A ,Q,3101.0,3148.1,3075.0,3115.4,3115.4,3134.4,1412,3049,9510587.0,
103,500213,INTER.TRAVEL,X ,Q,611.0,615.0,601.65,606.45,611.5,610.6,454,16803,10232929.0,
104,500214,ION EXCHANGE,A ,Q,547.15,577.45,547.15,574.45,574.45,554.2,2050,40854,23270653.0,
105,500215,AGRO TECH FO,B ,Q,840.45,852.35,830.75,846.0,843.35,844.8,151,724,606418.0,
106,500219,JAIN IRRIG  ,A ,Q,58.5,59.98,58.4,59.75,59.75,59.28,2226,499189,29580675.0,
107,500223,JCT LTD     ,X ,Q,3.02,3.06,2.92,3.0,3.0,3.07,1456,1934728,5806771.0,
108,500227,JINDAL POLYF,B ,Q,662.0,671.75,652.55,653.75,653.1,667.1,207,1014,670087.0,
109,500228,JSWSL       ,A ,Q,822.65,829.45,810.15,812.45,812.45,832.35,4096,65170,53344553.0,
110,500231,UMANG DAIR  ,B ,Q,75.84,76.8,74.7,74.96,74.77,75.83,44,709,53601.0,
111,500233,KAJARIA CER.,A ,Q,1382.05,1411.75,1381.5,1397.1,1394.9,1395.15,697,3943,5495534.0,
112,500234,KAKATIYA CEM,B ,Q,245.7,245.7,237.0,238.9,238.9,240.85,56,1012,241400.0,
113,500235,KALYANI STEL,B ,Q,579.85,616.7,575.45,601.05,599.2,584.85,1515,25191,15144641.0,
114,500238,WHIRLPOOL   ,A ,Q,1377.95,1387.1,1364.95,1377.35,1371.5,1376.1,476,3312,4574218.0,
115,500239,KG DENIM    ,X ,Q,39.79,41.9,36.6,36.98,37.0,37.85,187,38228,1484781.0,
116,500240,KINETIC ENG.,X ,Q,138.3,138.3,135.0,136.6,136.1,135.65,140,13224,1802184.0,
117,500241,KIRL.BROS.  ,A ,Q,897.0,904.8,875.0,878.95,892.05,898.3,836,5845,5185911.0,
118,500243,KIRL INDUS  ,B ,Q,3839.95,3890.0,3795.9,3864.7,3890.0,3885.95,242,805,3089175.0,
119,500245,KIRL.FERROUS,A ,Q,548.0,564.0,540.2,557.8,557.8,548.7,976,47747,26408071.0,
120,500246,ENVAIN ELECT,XT,Q,165.9,165.9,162.6,162.6,162.6,165.9,12,325,53145.0,
121,500247,KOTAK MAH.BK,A ,Q,1829.85,1834.15,1776.35,1779.9,1779.9,1847.6,10368,140547,252140519.0,
122,500249,KSB         ,A ,Q,3392.0,3449.5,3330.0,3365.6,3367.4,3380.6,372,929,3159732.0,
123,500250,L.G.BALKRISH,A ,Q,1289.95,1315.4,1271.05,1294.85,1302.0,1306.85,558,3318,4309625.0,
124,500251,TRENT LTD.  ,A ,Q,3159.9,3181.2,3120.0,3146.0,3146.0,3164.7,2130,13158,41457678.0,
125,500252,LAXMIMACH   ,A ,Q,13738.85,13738.85,13365.2,13397.5,13395.0,13532.25,132,270,3637977.0,
126,500253,LIC HOUS.FIN,A ,Q,575.8,585.0,573.75,575.35,575.2,583.65,2282,236621,137615114.0,
127,500257,LUPIN LTD.  ,A ,Q,1385.0,1406.85,1380.9,1400.1,1402.6,1387.15,1214,20104,28103451.0,
128,500259,LYKA LABS   ,T ,Q,122.95,123.0,119.5,120.5,120.5,122.6,28,1315,158957.0,
129,500260,RAMCOCEM    ,A ,Q,994.95,994.95,949.6,951.95,950.8,987.8,1082,90308,86242005.0,
130,500262,HYBRIDFIN   ,T ,Q,9.82,9.85,9.82,9.85,9.85,9.82,4,127,1247.0,
131,500264,MAFATLAL IND,X ,Q,139.9,140.8,136.0,138.05,138.0,138.75,240,30535,4224275.0,
132,500265,MAH.SEAMLESS,A ,Q,1001.0,1015.0,980.2,988.0,982.15,1010.6,862,7975,7949724.0,
133,500266,MAH.SCOOTER ,A ,Q,7844.0,7942.95,7780.9,7794.35,7783.85,7861.55,276,610,4789465.0,
134,500267,MAJESTIC AUT,XT,Q,268.95,268.95,261.2,261.35,261.55,264.5,57,3702,977134.0,
135,500268,MANALI PETRO,B ,Q,79.83,80.5,78.23,78.94,78.94,79.41,1835,179170,14230929.0,
136,500270,BARODA RAYON,X ,Q,200.05,201.95,197.05,198.25,198.25,202.45,171,3473,691328.0,
137,500271,MFSL        ,A ,Q,919.25,947.4,913.85,927.6,927.6,920.4,2320,33941,31631409.0,
138,500277,MID INDIA IN,XT,Q,8.27,8.53,8.05,8.49,8.48,8.17,53,4825,40566.0,
139,500279,MIRC ELECT  ,T ,Q,16.18,17.33,16.15,17.05,17.05,16.51,261,220889,3751925.0,
140,500280,CENTURY ENKA,B ,Q,469.5,472.85,460.0,460.4,460.0,470.25,199,2127,992860.0,
141,500284,LORDS CHLORO,B ,Q,158.0,158.0,147.05,148.9,148.9,155.45,741,12850,1943334.0,
142,500285,SPICEJET LTD,B ,Q,63.99,66.67,63.05,64.39,64.39,65.12,19039,10853656,708443820.0,
143,500288,MOREPEN LAB.,A ,Q,47.45,47.45,45.45,46.27,46.57,47.47,1778,337556,15750913.0,
144,500290,MRF LTD.    ,A ,Q,136999.0,150000.0,134200.0,134969.45,134969.45,136479.3,692,1033,143433089.0,
145,500292,HEIDEL CEM  ,A ,Q,224.75,225.7,220.4,221.4,221.4,224.9,509,12012,2680921.0,
146,500294,NCC         ,A ,Q,196.1,198.75,191.6,192.9,192.9,199.55,8383,654864,127701957.0,
147,500295,VEDL        ,A ,Q,270.9,272.1,263.65,265.45,265.45,273.05,7396,442448,118332628.0,
148,500296,NAHAR SPG.  ,B ,Q,287.5,287.5,280.05,281.95,282.2,287.55,427,5684,1603406.0,
149,500298,NAT.PEROXIDE,X ,Q,1045.0,1068.0,1035.7,1040.95,1040.95,1056.85,281,7492,7850203.0,
150,500300,GRASIM IND. ,A ,Q,2060.15,2115.3,2056.55,2068.5,2071.75,2113.85,1358,9765,20398271.0,
151,500302,PEL         ,A ,Q,920.1,926.0,893.05,902.05,902.05,929.35,6041,115951,105741724.0,
152,500304,NIIT LTD.   ,A ,Q,116.0,117.9,115.15,116.8,117.5,118.85,1997,177066,20679718.0,
153,500306,JAYKAY      ,X ,Q,149.8,150.0,144.25,147.1,146.55,148.0,509,61069,8998477.0,
154,500307,NIRLON      ,B ,Q,408.0,421.0,405.5,414.25,413.0,410.55,351,12594,5218774.0,
155,500312,ONGC CORPN  ,A ,Q,232.65,237.15,230.8,232.3,232.3,235.1,14087,1366860,319836449.0,
156,500313,OIL COUNTRY ,T ,Q,56.0,56.43,51.11,56.35,56.43,53.75,590,92844,5159803.0,
157,500314,ORIENT HOTEL,B ,Q,125.25,125.25,121.5,122.6,124.85,124.65,981,31832,3907359.0,
158,500317,OSWAL AGRO. ,B ,Q,36.0,36.9,35.4,36.29,36.29,36.41,420,19258,696868.0,
159,500319,INDIAN SUCRO,X ,Q,80.24,84.0,80.0,82.25,82.25,80.24,231,74311,6096035.0,
160,500322,PANYAM CEMEN,XT,Q,103.68,103.68,103.68,103.68,103.68,101.65,4,133,13789.0,
161,500325,RELIANCE    ,A ,Q,2729.85,2772.0,2711.0,2722.8,2722.8,2747.65,8557,115862,317509064.0,
162,500327,PILITA      ,B ,Q,12.98,13.4,12.98,13.05,13.03,13.22,472,76487,1009673.0,
163,500330,RAYMOND     ,A ,Q,1836.6,1836.6,1793.1,1812.3,1805.55,1836.75,886,12913,23445781.0,
164,500331,PIDILITE    ,A ,Q,2793.9,2793.9,2720.1,2760.3,2760.3,2796.3,5245,31327,86036274.0,
165,500333,PIX TRANS   ,B ,Q,1251.0,1291.9,1251.0,1270.8,1267.45,1250.85,195,2216,2813831.0,
166,500335,BIRLA CORPN.,A ,Q,1434.95,1436.35,1389.0,1393.75,1401.0,1435.2,1095,7518,10627352.0,
167,500336,SURYA ROSHNI,B ,Q,819.9,820.0,800.9,803.7,804.75,816.6,908,12260,9929679.0,
168,500337,PRIME SECUR.,B ,Q,182.6,182.95,175.0,177.6,178.65,183.9,213,1344,242119.0,
169,500338,PRSMJOHNSN  ,A ,Q,180.45,184.8,176.5,183.5,183.0,181.6,907,60943,11050058.0,
170,500339,RAIN        ,A ,Q,149.45,151.65,147.5,149.2,149.2,149.4,5978,179833,26960833.0,
171,500342,PRUDENT.SUGA,T ,Q,34.65,35.3,32.92,33.27,33.3,34.65,39,20146,671939.0,
172,500343,AMJLAND     ,B ,Q,39.84,40.21,38.81,39.4,39.69,40.45,386,39644,1563088.0,
173,500346,PUN.COMMUNI.,B ,Q,51.79,51.79,47.89,48.28,47.9,50.08,82,5917,288915.0,
174,500350,RSWM  LTD   ,B ,Q,215.0,219.0,212.4,214.1,214.65,217.3,603,11904,2566270.0,
175,500354,RAJSH.SUGAR ,B ,Q,67.8,69.93,67.26,68.91,69.25,67.71,422,38724,2649532.0,
176,500355,RALLIS INDIA,A ,Q,257.3,263.2,255.6,256.7,256.7,260.6,1649,58246,15122267.0,
177,500356,RAMANEWS    ,B ,Q,19.93,19.93,19.03,19.05,19.13,19.54,130,14391,277087.0,
178,500357,RAMA PAPER  ,XT,Q,20.75,21.0,20.05,20.24,20.1,21.07,14,383,7874.0,
179,500360,RAPICUT CARB,X ,Q,77.99,77.99,75.1,77.36,76.0,74.84,54,5210,402437.0,
180,500365,WELSPLSOL   ,B ,Q,41.4,41.99,40.25,41.07,41.07,41.6,891,343096,14062044.0,
181,500367,RUBFILA INT.,X ,Q,81.05,83.17,80.21,81.2,81.25,81.97,491,111629,9051517.0,
182,500368,PATANJALI   ,A ,Q,1562.7,1598.0,1560.0,1567.15,1567.15,1600.4,3904,53194,83889993.0,
183,500370,SALORA INT. ,XT,Q,59.9,59.9,54.75,55.55,57.38,57.5,40,10938,619772.0,
184,500378,JINDAL SAW  ,A ,Q,533.55,538.75,517.7,520.1,520.1,518.8,6013,257017,135443828.0,
185,500380,JK LAKSHMI  ,A ,Q,870.0,874.3,825.9,846.45,846.45,870.95,754,5479,4699480.0,
186,500387,SHREE CEMENT,A ,Q,27096.35,27096.35,26061.1,26141.65,26119.9,27052.55,431,647,17211518.0,
187,500388,SHREE KRISHN,XT,Q,47.28,47.28,46.12,46.12,46.12,47.3,3,9,424.0,
188,500390,REL INFRA   ,A ,Q,219.95,224.0,215.45,217.2,217.2,221.85,2785,167880,36878223.0,
189,500400,TATA POWER  ,A ,Q,353.0,355.15,346.6,348.8,348.8,353.6,30843,1512144,531068680.0,
190,500402,SPMLINFRA   ,T ,Q,105.27,105.27,105.27,105.27,105.27,107.41,10,1794,188854.0,
191,500403,SUNDARAM FAS,A ,Q,1280.35,1280.35,1240.0,1267.75,1274.45,1255.2,250,1884,2356140.0,
192,500404,SUNFLAG IRON,A ,Q,223.1,234.5,218.95,230.95,230.95,223.3,3860,195981,44737131.0,
193,500405,SUPREME PET ,A ,Q,528.1,557.75,528.1,547.9,545.25,549.4,600,6565,3611733.0,
194,500407,SWARAJ ENGIN,B ,Q,2303.0,2369.15,2303.0,2321.3,2329.95,2348.95,268,801,1868419.0,
195,500408,TATA ELXSI  ,A ,Q,8572.95,8638.0,8520.0,8597.4,8638.0,8606.75,2758,10047,86143564.0,
196,500410,ACC LTD     ,A ,Q,2264.15,2323.8,2248.1,2252.9,2252.9,2290.1,1260,11264,25665236.0,
197,500411,THERMAX     ,A ,Q,3123.85,3140.0,3064.55,3091.35,3091.35,3157.15,1134,3444,10710799.0,
198,500412,THIRUMALAI  ,A ,Q,244.95,245.6,236.0,236.9,236.9,243.25,1579,59949,14403664.0,
199,500413,THOMAS COOK ,B ,Q,164.05,167.5,160.55,163.1,163.1,166.0,1882,118916,19541554.0,
200,500414,TIMEX GROUP ,T ,Q,162.75,162.8,160.0,161.1,160.05,162.8,246,28916,4644347.0,
201,500418,TOKYO PLAST ,B ,Q,116.0,117.8,114.9,115.4,116.75,116.0,383,1973,228736.0,
202,500420,TORRENT PHAR,A ,Q,2415.1,2482.6,2415.1,2468.3,2463.0,2449.75,1461,7935,19431267.0,
203,500422,TRANSCHEM   ,X ,Q,29.4,29.4,27.2,27.45,27.45,28.52,115,6841,188906.0,
204,500425,AMBUJA CEME ,A ,Q,525.15,539.3,518.05,520.5,520.5,528.8,5710,216483,114905723.0,
205,500426,UTLINDS     ,XT,Q,2.26,2.26,2.22,2.22,2.22,2.26,65,17974,39988.0,
206,500429,UNIPHOS ENT.,B ,Q,163.55,164.7,160.0,161.2,161.0,164.7,189,3292,533864.0,
207,500439,VARD HOLDNG ,B ,Q,3272.0,3272.0,3230.0,3240.95,3250.0,3289.55,12,25,81477.0,
208,500440,HINDALCO    ,A ,Q,572.95,572.95,558.1,560.15,561.0,579.3,2999,129351,73047963.0,
209,500444,WEST COAS PA,A ,Q,740.7,740.7,723.0,726.7,726.7,740.8,534,9092,6626557.0,
210,500449,HIND.ORG.CHM,T ,Q,54.0,54.5,52.2,52.69,52.87,54.67,1241,308371,16355961.0,
211,500450,MPIL CORP L ,XT,Q,834.0,834.0,834.0,834.0,834.0,877.85,7,36,30024.0,
212,500456,PAS.ACRYLON ,B ,Q,41.3,42.05,40.15,40.89,41.2,41.3,301,21891,905044.0,
213,500458,KORE        ,XT,Q,7.88,7.98,7.6,7.65,7.65,7.88,34,5866,45650.0,
214,500459,PROCTER &GAM,A ,Q,17100.05,17300.0,17100.05,17200.25,17117.2,17187.2,86,150,2578785.0,
215,500460,MUKAND LTD. ,B ,Q,189.75,189.75,182.2,184.15,184.95,189.75,1523,47300,8728989.0,
216,500463,BBOX        ,T ,Q,288.0,291.95,278.0,289.2,289.2,288.75,29,1699,486741.0,
217,500464,UCAL        ,B ,Q,163.9,163.9,154.95,156.35,156.35,157.6,324,3305,519887.0,
218,500467,HARR.MALAYAL,T ,Q,168.0,175.0,163.5,169.55,169.55,170.65,121,10702,1786990.0,
219,500469,FEDERAL BANK,A ,Q,149.65,149.65,143.9,145.9,145.9,149.7,33582,1820629,266862153.0,
220,500470,TATA STEEL  ,A ,Q,136.35,136.35,131.5,131.65,131.65,137.25,67379,4867771,649326817.0,
221,500472,SKF INDIA   ,A ,Q,4685.0,4685.0,4619.0,4657.95,4656.4,4669.55,147,432,2006936.0,
222,500477,ASHOK LEYL. ,A ,Q,174.85,174.85,170.95,171.35,171.35,175.4,25313,1274649,219553309.0,
223,500480,CUMMINS (I) ,A ,Q,2004.9,2023.0,1979.05,2010.55,2002.5,2014.45,776,5361,10774961.0,
224,500483,TATA COMM   ,A ,Q,1731.85,1739.55,1690.0,1696.85,1696.85,1731.9,2358,27686,47455619.0,
225,500488,ABBOTT (I)  ,A ,Q,25550.2,26143.95,25500.0,25734.25,25701.05,25770.95,331,654,16899651.0,
226,500490,BAJ HOLD INV,A ,Q,8017.1,8120.0,8000.05,8085.6,8064.0,8180.7,224,442,3575305.0,
227,500493,BHARAT FORGE,A ,Q,1224.1,1233.0,1203.05,1205.45,1205.45,1226.45,2488,24352,29669591.0,
228,500495,ESCORTS     ,A ,Q,2956.2,2967.2,2890.05,2902.05,2902.05,2956.35,1423,9750,28466554.0,
229,500500,HIND.MOTORS ,B ,Q,18.78,19.25,18.06,18.43,18.43,18.58,2368,1182093,22134139.0,
230,500510,LARSEN & TOU,A ,Q,3569.9,3614.0,3546.05,3571.7,3571.7,3573.8,8197,92700,331983874.0,
231,500520,MAH & MAH   ,A ,Q,1616.95,1616.95,1590.6,1599.2,1599.2,1620.45,13464,219721,351619268.0,
232,500530,BOSCH LTD   ,A ,Q,23105.35,23176.9,22711.05,22901.25,22859.5,23105.35,389,664,15222641.0,
