,SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
21,500048,BEML LTD    ,A ,Q,2853.95,2885.0,2827.25,2838.7,2838.7,2828.35,549,4434,12651008.0,
22,500049,BHARAT ELECT,A ,Q,185.0,186.95,184.15,185.05,185.05,184.1,7545,821655,152541918.0,
23,500052,BHANSALI ENG,B ,Q,100.45,104.75,100.4,103.6,103.6,101.02,3212,231809,23981661.0,
24,500058,BIHAR SPONGE,XT,Q,10.79,10.79,10.42,10.58,10.52,10.6,211,59434,630966.0,
25,500059,BINANI IND. ,T ,Q,16.3,16.5,15.56,16.09,16.09,16.3,35,6693,106956.0,
26,500060,BIRLACABLE  ,B ,Q,289.2,289.2,283.7,286.15,286.95,285.65,795,15887,4546232.0,
27,500067,BLUE STAR   ,A ,Q,946.0,954.05,939.35,948.6,948.6,944.9,548,3660,3464598.0,
28,500068,DISA INDIA  ,B ,Q,16059.95,16216.5,15852.0,16000.0,16000.0,15805.0,21,35,558980.0,
29,500069,QUESTCAP    ,X ,Q,398.0,408.0,377.0,393.45,399.95,389.85,45,474,185463.0,
30,500074,BPL LTD.    ,T ,Q,87.2,87.2,84.1,86.08,85.12,85.46,159,16463,1409241.0,
31,500078,OAL         ,B ,Q,402.9,423.05,401.7,407.15,407.0,400.65,1198,11985,4928027.0,
32,500083,CENTURY EXT ,B ,Q,19.1,19.84,18.84,19.25,19.27,18.73,769,80175,1557390.0,
33,500084,CESC LTD.   ,A ,Q,133.25,138.45,132.6,136.85,136.85,132.43,4875,557135,75540467.0,
34,500085,CHAMBAL FERT,A ,Q,372.1,385.0,372.1,380.55,380.55,373.2,5025,142762,54523470.0,
35,500086,EXIDE IND.  ,A ,Q,320.75,326.45,318.8,321.75,321.75,317.95,9760,501072,161536003.0,
36,500087,CIPLA LTD.  ,A ,Q,1248.05,1256.45,1246.8,1251.05,1251.05,1246.75,2125,23966,29990312.0,
37,500089,DIC INDIA   ,B ,Q,497.0,500.0,497.0,500.0,500.0,494.25,28,101,50200.0,
38,500092,CRISIL LTD  ,A ,Q,4300.05,4337.75,4257.45,4267.45,4277.0,4339.5,611,2003,8583966.0,
39,500093,CGPOWER     ,A ,Q,454.05,457.75,447.75,449.35,449.35,454.7,3150,93981,42429726.0,
40,500096,DABUR (I)   ,A ,Q,560.0,563.15,554.85,557.65,556.85,556.95,3171,61948,34630828.0,
41,500097,DALMIASUG   ,B ,Q,419.95,419.95,413.0,414.9,414.95,412.2,409,6454,2682273.0,
42,500101,ARVIND Ltd  ,A ,Q,264.45,264.45,250.05,252.15,252.15,261.6,4064,79103,20276151.0,
43,500103,BHEL        ,A ,Q,199.35,204.65,197.0,198.35,198.35,193.45,26435,4608587,926692227.0,
44,500104,HIND.PETRO  ,A ,Q,406.7,406.7,398.35,399.8,399.8,398.75,3170,241675,96937500.0,
45,500106,IFCI LTD    ,A ,Q,29.34,29.55,28.83,29.0,29.0,29.16,4910,3607288,105395698.0,
46,500108,MAHA.TELE   ,A ,Q,33.33,34.7,33.15,33.23,33.23,33.64,3481,1374755,46718957.0,
47,500109,MRPL        ,A ,Q,133.95,134.1,132.2,132.7,132.7,133.25,2477,197274,26249736.0,
48,500110,CHENNAI PET.,A ,Q,707.7,709.0,695.9,702.85,702.85,695.45,1753,51827,36429575.0,
49,500111,REL.CAP.    ,T ,Q,11.9,11.9,11.9,11.9,11.9,11.34,171,130745,1555865.0,
50,500112,STATE BANK  ,A ,Q,642.7,646.9,637.6,641.95,641.95,641.95,21304,794497,511143779.0,
51,500113,STEEL AUTH. ,A ,Q,123.8,126.9,122.7,124.65,124.65,123.6,15318,2896926,363358805.0,
52,500114,TITAN       ,A ,Q,3698.95,3698.95,3667.6,3675.05,3680.0,3675.95,2862,21736,79966716.0,
53,500116,IDBI BANK L ,A ,Q,67.0,68.62,67.0,67.53,67.53,67.41,5012,1164966,79230641.0,
54,500117,DCW LTD.    ,A ,Q,56.18,58.3,56.18,56.91,56.91,57.09,2382,425530,24439111.0,
55,500119,DHAMPUR SUGA,A ,Q,271.0,273.05,262.95,266.5,266.5,253.4,2074,93405,24865461.0,
56,500120,DIAMINES&CHM,B ,Q,568.0,568.0,540.5,544.95,547.45,553.1,646,3894,2133247.0,
57,500123,ELANTAS     ,B ,Q,8599.9,8674.95,8477.3,8532.45,8532.45,8493.8,220,972,8307860.0,
58,500124,DR.REDDY'S  ,A ,Q,5818.95,5853.85,5808.65,5819.05,5819.05,5797.9,1931,9215,53746107.0,
59,500125,E.I.D.PAR   ,A ,Q,559.95,565.0,558.1,560.25,564.7,556.7,400,9236,5184929.0,
60,500126,PGHL        ,A ,Q,4988.35,4988.4,4940.1,4965.2,4950.0,4946.1,78,243,1204479.0,
61,500128,ELEC.CASTING,A ,Q,112.85,114.6,110.3,112.05,112.05,110.85,1716,128106,14329118.0,
62,500133,ESAB INDIA  ,A ,Q,5884.75,5884.75,5834.1,5836.55,5839.0,5877.4,70,261,1524826.0,
63,500135,EPL         ,A ,Q,204.65,204.65,200.0,200.55,200.0,201.85,426,19116,3850099.0,
64,500136,ESTER INDUS.,B ,Q,95.1,97.09,92.5,95.37,95.5,88.71,876,47565,4507673.0,
65,500142,FGP LTD.    ,X ,Q,7.66,7.88,7.5,7.88,7.88,7.51,70,31210,245115.0,
66,500143,P.H.CAPITAL ,X ,Q,100.65,107.8,100.65,107.6,107.8,102.69,39,1804,193772.0,
67,500144,FINOL. CABLE,A ,Q,1052.65,1087.5,1048.0,1052.5,1055.0,1069.25,1946,27221,28994286.0,
68,500147,COCKERILL   ,B ,Q,3096.35,3096.4,3060.05,3086.25,3087.0,3066.75,136,1128,3477292.0,
69,500148,UFLEX LTD   ,A ,Q,480.05,491.0,480.05,484.8,484.55,483.65,876,24753,12015892.0,
70,500150,FOSECO INDIA,B ,Q,3812.3,3812.3,3748.1,3785.7,3761.05,3821.75,83,254,961871.0,
71,500151,GOLDEN TOB  ,Z ,Q,50.2,51.95,49.8,50.5,50.5,49.75,19,954,48463.0,
72,500153,GANESH BENZO,B ,Q,168.65,168.65,160.75,161.6,162.3,161.35,209,4912,796015.0,
73,500159,METROGLOBL  ,X ,Q,125.0,125.0,115.0,116.6,116.6,114.35,261,10597,1249613.0,
74,500160,GTL LTD.    ,B ,Q,10.3,10.68,9.71,10.68,10.68,8.9,2198,2038609,21263041.0,
75,500163,GODFREY PH  ,A ,Q,2138.95,2138.95,2081.0,2087.55,2088.15,2109.05,618,3411,7139820.0,
76,500164,GODREJ IND  ,A ,Q,758.95,794.2,750.7,779.2,779.2,744.9,7499,96383,74289207.0,
77,500165,KANSAI NERO ,A ,Q,333.0,334.35,331.8,332.45,332.15,332.8,538,12753,4251994.0,
78,500166,GOODRICKE   ,X ,Q,197.0,201.65,196.7,197.0,197.0,196.95,94,9647,1914956.0,
79,500168,GOODYEAR (I),B ,Q,1315.05,1342.0,1315.05,1323.9,1322.0,1312.6,1107,15268,20320219.0,
80,500170,GTN INDUS   ,X ,Q,49.38,52.02,47.0,49.87,50.0,49.38,289,46849,2368325.0,
81,500171,GHCL LTD    ,A ,Q,591.65,608.8,584.15,606.65,606.65,580.15,1281,32013,19206736.0,
82,500173,GFLLIMITED  ,B ,Q,99.0,99.25,97.35,97.93,97.36,97.37,434,30267,2983480.0,
83,500174,GUJ.LEASE   ,B ,Q,4.98,4.98,4.98,4.98,4.98,4.75,2,12205,60780.0,
84,500179,HCL INFOSYS ,B ,Q,20.7,21.2,20.5,20.93,20.93,20.3,1587,541803,11353988.0,
85,500180,HDFC BANK   ,A ,Q,1709.65,1709.65,1691.5,1700.65,1700.65,1709.65,32792,808998,1376685794.0,
86,500182,HEROMOTOCO  ,A ,Q,4140.0,4182.1,4085.5,4115.65,4114.3,4138.2,1501,12797,53013545.0,
87,500183,HFCL        ,A ,Q,86.0,88.59,84.12,84.61,84.61,84.16,15969,3959936,342732496.0,
88,500184,HSCL        ,A ,Q,311.35,339.5,309.4,332.3,332.3,309.4,7788,398691,130239874.0,
89,500185,HIND.CONSTN.,A ,Q,28.62,29.2,28.5,28.99,28.99,28.58,2781,2066360,59620350.0,
90,500186,HIND.OIL EXP,A ,Q,182.95,186.0,181.0,181.65,181.95,182.4,2111,168319,30743689.0,
91,500187,AGI         ,A ,Q,834.95,834.95,823.45,827.8,827.8,828.65,984,11415,9458803.0,
92,500188,HINDUS.ZI   ,A ,Q,319.95,320.35,317.0,318.4,318.4,318.0,1359,34313,10932541.0,
93,500189,NDLVENTURE  ,B ,Q,144.75,146.9,141.95,142.55,142.05,143.6,123,2534,364893.0,
94,500191,HMT LTD.    ,Z ,Q,52.03,53.0,52.0,52.07,52.0,53.09,121,18972,991693.0,
95,500192,PRAG BOSIMI ,X ,Q,3.0,3.1,2.81,2.87,2.89,2.94,95,42474,123278.0,
96,500193,HLVLTD      ,B ,Q,27.14,30.06,27.0,28.74,28.7,26.94,1722,235368,6767250.0,
97,500199,I.G.PETRO   ,B ,Q,469.0,493.8,466.75,488.5,488.5,468.5,1365,16734,8094907.0,
98,500201,IND.GLYCOLS ,A ,Q,761.05,850.0,761.05,829.8,829.8,766.75,4158,98169,81213467.0,
99,500202,IND.LEAS.DEV,XT,Q,11.75,11.75,11.7,11.7,11.7,11.75,11,4485,52477.0,
100,500206,MARGO FIN   ,XT,Q,40.9,40.9,40.86,40.86,40.86,41.69,12,1039,42465.0,
101,500207,INDO RAMA   ,B ,Q,52.21,53.22,52.21,52.62,52.5,52.05,170,14870,784112.0,
102,500209,INFOSYS LTD ,A ,Q,1542.0,1557.0,1536.9,1551.25,1551.25,1542.85,4763,113496,175539570.0,
103,500210,INGERSOLL   ,A ,Q,3091.0,3126.4,3085.0,3094.25,3085.0,3118.2,348,1209,3753338.0,
104,500213,INTER.TRAVEL,X ,Q,468.0,479.8,462.05,477.3,479.8,467.15,313,14165,6728794.0,
105,500214,ION EXCHANGE,A ,Q,573.15,573.2,558.15,562.55,561.95,561.95,725,12766,7179327.0,
106,500215,AGRO TECH FO,B ,Q,866.0,871.2,859.95,865.4,871.2,868.55,59,230,199132.0,
107,500219,JAIN IRRIG  ,A ,Q,63.0,64.27,63.0,63.08,63.15,63.44,935,104898,6670488.0,
108,500223,JCT LTD     ,X ,Q,2.75,2.9,2.75,2.84,2.84,2.71,1634,2188276,6225857.0,
109,500227,JINDAL POLYF,A ,Q,636.65,692.4,636.65,656.3,657.65,633.6,471,5297,3497403.0,
110,500228,JSWSL       ,A ,Q,879.95,884.4,874.95,877.35,877.35,880.4,2051,44773,39372483.0,
111,500231,UMANG DAIR  ,B ,Q,77.09,77.79,75.7,76.94,76.8,75.58,102,3852,295344.0,
112,500233,KAJARIA CER.,A ,Q,1324.95,1324.95,1302.55,1308.65,1307.5,1302.55,1235,7975,10461205.0,
113,500234,KAKATIYA CEM,B ,Q,248.6,250.35,246.8,248.5,249.55,247.1,135,1788,445066.0,
114,500235,KALYANI STEL,B ,Q,485.0,568.0,485.0,550.4,550.4,484.45,3264,69400,37572415.0,
115,500236,KANELIND    ,XT,Q,1.64,1.72,1.57,1.72,1.67,1.64,45,23963,40888.0,
116,500238,WHIRLPOOL   ,A ,Q,1377.0,1377.0,1360.0,1363.05,1363.05,1367.65,813,6355,8673640.0,
117,500239,KG DENIM    ,X ,Q,34.4,35.5,33.5,34.01,34.4,33.61,77,11826,405807.0,
118,500240,KINETIC ENG.,X ,Q,133.2,140.0,133.2,138.4,137.5,136.55,202,23070,3142798.0,
119,500241,KIRL.BROS.  ,B ,Q,910.0,926.3,895.05,897.0,897.75,886.4,253,1539,1387694.0,
120,500243,KIRL INDUS  ,B ,Q,3487.0,3588.35,3487.0,3548.95,3553.15,3535.0,206,463,1646691.0,
121,500245,KIRL.FERROUS,A ,Q,553.0,556.95,545.05,549.6,549.6,554.0,1034,32753,18007749.0,
122,500246,ENVAIN ELECT,XT,Q,130.5,137.6,125.3,128.7,128.25,131.35,42,3743,489259.0,
123,500247,KOTAK MAH.BK,A ,Q,1904.75,1918.7,1894.0,1910.9,1910.9,1908.1,12581,245710,469676110.0,
124,500248,KRIFILIND   ,XT,Q,5.76,5.76,5.76,5.76,5.76,5.76,2,101,581.0,
125,500249,KSB         ,A ,Q,3448.3,3482.05,3410.85,3463.95,3482.05,3464.15,197,531,1827310.0,
126,500250,L.G.BALKRISH,A ,Q,1283.4,1283.4,1238.3,1245.25,1250.1,1258.25,745,4086,5136793.0,
127,500251,TRENT LTD.  ,A ,Q,3089.6,3089.6,2996.4,3000.2,3000.2,3056.15,2332,15724,47533946.0,
128,500252,LAXMIMACH   ,A ,Q,13792.8,13889.45,13698.0,13729.1,13721.25,13724.15,129,224,3083241.0,
129,500253,LIC HOUS.FIN,A ,Q,540.95,568.9,539.1,562.25,562.25,536.0,6111,198509,110774966.0,
130,500257,LUPIN LTD.  ,A ,Q,1307.7,1334.9,1307.7,1312.65,1312.65,1323.05,2324,66478,87315344.0,
131,500259,LYKA LABS   ,T ,Q,124.5,125.9,121.05,122.75,122.6,124.5,77,5355,658009.0,
132,500260,RAMCOCEM    ,A ,Q,1020.4,1030.7,1012.0,1014.15,1013.75,1020.05,1014,50308,51242839.0,
133,500262,HYBRIDFIN   ,T ,Q,9.66,9.66,9.6,9.66,9.66,9.2,29,13087,126211.0,
134,500264,MAFATLAL IND,X ,Q,141.0,141.9,137.0,140.55,140.55,138.6,421,51381,7229008.0,
135,500265,MAH.SEAMLESS,A ,Q,927.0,927.0,904.0,916.55,916.55,923.75,527,4943,4547987.0,
136,500266,MAH.SCOOTER ,A ,Q,7530.6,7543.4,7300.1,7324.4,7300.1,7410.4,204,502,3734668.0,
137,500267,MAJESTIC AUT,XT,Q,260.2,260.2,254.8,255.85,259.9,257.15,54,1384,357790.0,
138,500268,MANALI PETRO,B ,Q,80.99,80.99,76.79,77.3,77.26,79.26,842,70211,5510306.0,
139,500270,BARODA RAYON,X ,Q,196.6,203.5,189.0,199.15,198.2,196.6,380,14401,2847484.0,
140,500271,MFSL        ,A ,Q,955.0,962.55,948.95,955.35,953.75,954.5,780,8357,7991997.0,
141,500277,MID INDIA IN,XT,Q,8.33,8.74,8.21,8.74,8.74,8.33,29,1358,11410.0,
142,500279,MIRC ELECT  ,T ,Q,15.88,16.19,15.8,16.01,16.01,15.88,76,40211,642091.0,
143,500280,CENTURY ENKA,B ,Q,434.5,444.05,434.45,439.8,438.85,434.2,165,1494,657090.0,
144,500284,LORDS CHLORO,B ,Q,174.4,174.95,164.1,165.65,165.65,170.3,1067,9909,1675823.0,
145,500285,SPICEJET LTD,B ,Q,60.67,62.0,60.4,60.64,60.64,60.05,11644,3777438,230688863.0,
146,500288,MOREPEN LAB.,A ,Q,49.51,49.95,48.8,49.15,49.1,48.53,1783,336391,16614314.0,
147,500290,MRF LTD.    ,A ,Q,130250.0,130725.55,128965.35,129439.2,129002.05,129565.4,457,536,69561082.0,
148,500292,HEIDEL CEM  ,A ,Q,235.85,235.85,231.45,232.9,233.25,232.3,614,16767,3908479.0,
149,500294,NCC         ,A ,Q,168.2,169.65,166.1,166.6,166.6,166.7,3592,194464,32523028.0,
150,500295,VEDL        ,A ,Q,258.5,260.15,256.0,257.2,257.2,258.5,7278,385323,99567139.0,
151,500296,NAHAR SPG.  ,B ,Q,283.5,294.0,283.5,288.2,288.3,283.2,186,3597,1039633.0,
152,500298,NAT.PEROXIDE,X ,Q,1030.0,1035.0,1019.8,1025.25,1025.25,1021.9,194,2601,2664500.0,
153,500300,GRASIM IND. ,A ,Q,2149.7,2175.55,2114.0,2126.3,2126.3,2134.4,1530,36610,78850411.0,
154,500302,PEL         ,A ,Q,934.8,946.95,925.4,933.25,933.25,931.4,3073,79588,74746743.0,
155,500304,NIIT LTD.   ,A ,Q,114.05,115.4,114.05,115.25,115.25,114.5,525,40875,4705476.0,
156,500306,JAYKAY      ,X ,Q,121.95,123.0,118.0,119.0,119.0,120.23,459,73134,8748721.0,
157,500307,NIRLON      ,B ,Q,413.0,414.3,405.65,408.95,407.2,411.95,213,4815,1968335.0,
158,500312,ONGC CORPN  ,A ,Q,206.45,207.1,204.65,205.25,205.25,205.05,7134,562945,115945110.0,
159,500313,OIL COUNTRY ,B ,Q,31.64,31.64,31.64,31.64,31.64,30.14,68,20499,648588.0,
160,500314,ORIENT HOTEL,B ,Q,123.0,124.3,120.1,120.85,120.9,122.1,559,26441,3205779.0,
161,500317,OSWAL AGRO. ,B ,Q,34.03,34.4,33.76,33.97,34.0,34.03,363,50113,1715128.0,
162,500319,INDIAN SUCRO,X ,Q,81.75,81.75,80.05,81.5,81.5,79.71,83,8049,651398.0,
163,500322,PANYAM CEMEN,XT,Q,83.43,83.43,83.43,83.43,83.43,81.8,3,54,4505.0,
164,500325,RELIANCE    ,A ,Q,2581.05,2606.0,2573.55,2589.85,2589.85,2584.85,6352,67641,175008138.0,
165,500327,PILITA      ,B ,Q,13.64,13.75,13.3,13.62,13.62,13.05,1536,388876,5252968.0,
166,500330,RAYMOND     ,A ,Q,1744.75,1744.75,1727.7,1738.3,1738.3,1722.4,382,3523,6119654.0,
167,500331,PIDILITE    ,A ,Q,2717.55,2735.25,2692.85,2697.35,2697.35,2717.15,2956,17698,47873095.0,
168,500333,PIX TRANS   ,B ,Q,1319.0,1328.0,1302.75,1317.5,1313.6,1298.45,237,1785,2351929.0,
169,500335,BIRLA CORPN.,A ,Q,1468.0,1510.0,1459.2,1497.95,1500.0,1441.5,2104,17730,26376980.0,
170,500336,SURYA ROSHNI,A ,Q,787.45,838.2,759.25,797.65,797.65,780.0,8258,165934,134237753.0,
171,500337,PRIME SECUR.,B ,Q,170.3,172.05,170.0,170.9,170.0,169.65,29,669,114850.0,
172,500338,PRSMJOHNSN  ,A ,Q,187.1,189.75,183.8,184.55,183.9,183.45,1153,46399,8668122.0,
173,500339,RAIN        ,A ,Q,155.0,155.0,153.35,154.4,154.4,154.15,4186,79630,12277411.0,
174,500342,PRUDENT.SUGA,T ,Q,38.16,38.16,38.16,38.16,38.16,36.35,30,96446,3680379.0,
175,500343,AMJLAND     ,B ,Q,40.7,42.49,39.55,40.22,41.0,40.56,365,50144,2064895.0,
176,500346,PUN.COMMUNI.,B ,Q,45.5,49.77,44.13,47.01,47.0,45.26,68,2738,129249.0,
177,500350,RSWM  LTD   ,B ,Q,217.65,220.45,216.05,217.5,217.0,217.65,671,22126,4828186.0,
178,500354,RAJSH.SUGAR ,B ,Q,60.0,67.44,59.45,67.44,67.44,56.2,6588,637890,41902781.0,
179,500355,RALLIS INDIA,A ,Q,254.7,254.7,251.05,253.0,252.95,249.8,601,15646,3957412.0,
180,500356,RAMANEWS    ,B ,Q,17.99,19.08,17.48,18.34,18.38,17.52,758,110192,2046362.0,
181,500357,RAMA PAPER  ,XT,Q,22.05,23.0,21.51,21.65,21.65,22.64,27,6505,142582.0,
182,500358,RAMA PETRO  ,X ,Q,5.8,5.8,5.8,5.8,5.8,5.53,8,2750,15950.0,
183,500360,RAPICUT CARB,X ,Q,78.75,78.94,75.5,75.7,78.1,78.76,40,1772,135479.0,
184,500365,WELSPLSOL   ,B ,Q,39.49,40.0,39.48,39.9,39.9,39.39,639,213108,8485628.0,
185,500366,ROLTA (I)   ,Z ,Q,2.78,3.03,2.78,2.81,2.84,2.92,140,245409,684492.0,
186,500367,RUBFILA INT.,X ,Q,82.0,82.0,80.67,81.57,82.0,80.8,319,44813,3652978.0,
187,500368,PATANJALI   ,B ,Q,1589.95,1590.0,1557.0,1567.9,1567.9,1574.5,921,12150,19129558.0,
188,500370,SALORA INT. ,XT,Q,60.9,60.9,57.0,59.44,59.44,58.25,27,3770,219441.0,
189,500378,JINDAL SAW  ,A ,Q,412.0,425.0,403.65,422.0,422.0,412.0,2495,53049,21928421.0,
190,500380,JK LAKSHMI  ,A ,Q,900.0,915.35,892.0,898.75,896.25,896.9,736,9881,8946292.0,
191,500387,SHREE CEMENT,A ,Q,28899.95,28899.95,28350.85,28461.9,28350.85,28619.1,155,273,7801109.0,
192,500388,SHREE KRISHN,XT,Q,40.0,41.7,38.15,38.15,38.15,40.03,8,154,6039.0,
193,500390,REL INFRA   ,A ,Q,210.9,216.15,209.85,210.65,210.65,210.15,4670,1383108,292044810.0,
194,500400,TATA POWER  ,A ,Q,334.65,335.8,328.3,329.95,329.95,332.05,10577,666124,221543581.0,
195,500402,SPMLINFRA   ,T ,Q,92.25,92.25,92.24,92.24,92.24,94.12,16,2935,270733.0,
196,500403,SUNDARAM FAS,A ,Q,1201.0,1252.9,1201.0,1246.65,1245.0,1248.35,142,926,1152725.0,
197,500404,SUNFLAG IRON,B ,Q,214.65,217.7,207.0,212.9,212.3,209.25,672,20800,4435215.0,
198,500405,SUPREME PET ,A ,Q,550.0,560.0,550.0,555.45,555.45,559.75,327,3629,2016465.0,
199,500407,SWARAJ ENGIN,B ,Q,2400.0,2454.35,2400.0,2404.4,2400.0,2424.15,182,646,1560894.0,
200,500408,TATA ELXSI  ,A ,Q,8759.0,8789.9,8708.45,8746.7,8746.7,8757.7,2005,7177,62857465.0,
201,500410,ACC LTD     ,A ,Q,2208.95,2261.2,2208.65,2244.05,2241.9,2208.9,1304,15963,35703338.0,
202,500411,THERMAX     ,A ,Q,3081.4,3111.9,3072.05,3087.25,3084.0,3081.65,571,2848,8805400.0,
203,500412,THIRUMALAI  ,A ,Q,221.1,234.25,220.1,231.9,231.9,219.25,3643,152035,35058978.0,
204,500413,THOMAS COOK ,B ,Q,137.75,140.4,136.85,138.5,138.5,136.15,1457,91123,12597796.0,
205,500414,TIMEX GROUP ,T ,Q,166.4,174.7,165.15,174.5,174.5,166.4,523,119628,20613146.0,
206,500418,TOKYO PLAST ,B ,Q,119.55,121.0,116.1,116.5,116.5,117.25,34,1183,139662.0,
207,500420,TORRENT PHAR,A ,Q,2351.65,2351.65,2289.85,2295.85,2298.15,2305.0,355,2256,5197190.0,
208,500422,TRANSCHEM   ,X ,Q,27.3,28.82,26.76,27.17,27.17,26.7,107,16187,444123.0,
209,500425,AMBUJA CEME ,A ,Q,520.55,539.55,519.95,534.7,534.7,520.95,10685,391506,208083772.0,
210,500426,UTLINDS     ,XT,Q,2.17,2.18,2.17,2.18,2.18,2.17,54,14300,31033.0,
211,500429,UNIPHOS ENT.,B ,Q,158.75,165.05,158.75,161.2,161.55,159.55,156,4264,698562.0,
212,500439,VARD HOLDNG ,B ,Q,3165.05,3211.8,3148.9,3164.3,3148.9,3141.4,54,158,504440.0,
213,500440,HINDALCO    ,A ,Q,610.05,620.6,606.55,609.2,609.2,614.9,7472,227659,139685684.0,
214,500444,WEST COAS PA,A ,Q,728.0,734.35,722.55,724.85,724.85,729.6,1018,17370,12627746.0,
215,500449,HIND.ORG.CHM,B ,Q,58.39,62.79,53.55,62.43,62.43,57.09,10930,4407118,266565974.0,
216,500450,MPIL CORP L ,XT,Q,1076.05,1076.05,973.65,985.8,1045.0,1024.85,9,22,21825.0,
217,500456,PAS.ACRYLON ,B ,Q,37.96,38.45,37.0,37.54,37.2,37.47,543,49194,1862990.0,
218,500458,KORE        ,XT,Q,7.8,8.09,7.8,8.09,8.09,7.71,78,16758,134804.0,
219,500459,PROCTER &GAM,A ,Q,17497.95,17557.35,17101.0,17373.3,17419.95,17351.5,228,613,10615392.0,
220,500460,MUKAND LTD. ,B ,Q,199.85,199.85,194.25,195.9,195.0,197.9,1584,49900,9785409.0,
221,500463,BBOX        ,T ,Q,306.25,306.25,280.05,294.75,294.75,291.7,739,196487,59476206.0,
222,500464,UCAL        ,B ,Q,146.6,152.0,146.4,148.8,147.7,146.2,159,2463,366043.0,
223,500467,HARR.MALAYAL,T ,Q,172.05,178.5,172.0,172.6,172.0,175.5,161,9861,1710910.0,
224,500469,FEDERAL BANK,A ,Q,156.4,157.15,155.45,156.5,156.5,156.05,7437,419504,65666312.0,
225,500470,TATA STEEL  ,A ,Q,142.15,142.15,139.0,139.9,139.9,139.5,24562,1599477,224168481.0,
226,500472,SKF INDIA   ,A ,Q,4600.1,4633.35,4580.0,4596.1,4586.35,4602.65,308,971,4470150.0,
227,500477,ASHOK LEYL. ,A ,Q,182.8,188.2,181.6,186.1,186.1,181.35,12715,1541781,286930946.0,
228,500480,CUMMINS (I) ,A ,Q,1955.2,1972.7,1945.8,1954.9,1950.55,1963.5,481,3862,7554541.0,
229,500483,TATA COMM   ,A ,Q,1799.95,1799.95,1756.2,1766.75,1766.75,1769.75,906,10284,18160803.0,
230,500488,ABBOTT (I)  ,A ,Q,22800.0,22901.2,22534.65,22731.2,22722.15,22852.3,619,1381,31446112.0,
231,500490,BAJ HOLD INV,A ,Q,7799.9,7799.9,7734.95,7751.95,7744.7,7671.55,238,720,5585997.0,
232,500493,BHARAT FORGE,A ,Q,1249.95,1258.25,1234.4,1247.2,1247.2,1238.8,2118,25494,31846673.0,
233,500495,ESCORTS     ,A ,Q,3024.35,3024.35,2957.5,2967.15,2967.15,2985.95,1591,17225,51597477.0,
