,SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
0,500002,ABB LTD.    ,A ,Q,4718.1,4770.55,4690.0,4761.3,4741.05,4687.7,977,3905,18488548.0,
1,500003,AEGIS LOGIS ,A ,Q,367.65,369.95,362.0,363.7,364.0,364.25,669,23329,8533888.0,
2,500008,ARE&M       ,A ,Q,764.25,771.0,756.05,761.6,764.4,762.6,3518,59791,45681823.0,
3,500009,A.SARABHAI  ,XT,Q,39.5,40.03,39.5,40.03,40.03,39.25,102,71872,2868863.0,
4,500012,ANDHRA PETRO,X ,Q,80.08,81.95,79.31,79.83,79.55,79.09,483,66565,5352105.0,
5,500014,UTIQUE      ,X ,Q,6.75,6.75,6.51,6.58,6.57,6.47,157,19446,128270.0,
6,500016,ARUNAHTEL   ,X ,Q,15.0,15.65,14.61,15.1,15.65,14.98,66,61858,927358.0,
7,500020,BOM DYEING  ,A ,Q,151.0,153.0,148.8,150.35,150.35,150.35,994,51921,7841281.0,
8,500023,ASIANHOTNR  ,T ,Q,219.3,234.3,219.3,230.0,230.0,230.8,20,3537,826367.0,
9,500027,ATUL LTD.   ,A ,Q,6886.0,6999.7,6880.0,6985.65,6990.0,6885.05,178,595,4124290.0,
10,500028,ATV PROJECTS,XT,Q,13.66,13.66,13.66,13.66,13.66,13.93,63,23433,320094.0,
11,500031,BAJAJ ELECT.,A ,Q,996.65,1011.75,992.8,1008.15,1008.15,1000.0,859,7189,7202933.0,
12,500032,BAJAJHIND   ,A ,Q,28.37,28.54,27.6,27.91,27.91,28.09,2358,625230,17527381.0,
13,500033,FORCE MOTR  ,B ,Q,3689.5,3692.9,3610.2,3627.2,3627.2,3646.5,860,8555,31237486.0,
14,500034,BAJFINANCE  ,A ,Q,7401.25,7437.55,7243.4,7295.25,7295.25,7369.1,10581,54839,401682744.0,
15,500038,BALRAM.CHINI,A ,Q,388.95,392.4,386.5,388.8,388.0,386.1,4013,182903,71171582.0,
16,500039,BANCO PROD. ,B ,Q,578.95,632.1,578.95,621.3,621.3,582.25,2949,65534,39426759.0,
17,500040,CENTURY TEXT,A ,Q,1245.3,1251.0,1214.45,1229.4,1229.65,1237.0,526,5563,6823325.0,
18,500041,BANNARI AMAN,B ,Q,2542.0,2542.05,2501.05,2520.6,2537.0,2540.0,47,86,217777.0,
19,500042,BASF INDIA  ,A ,Q,3055.7,3118.0,3012.0,3034.8,3024.5,3038.85,467,2145,6572954.0,
20,500043,BATA INDIA  ,A ,Q,1624.95,1638.0,1609.8,1623.45,1621.0,1619.2,583,16065,26040512.0,
21,500048,BEML LTD    ,A ,Q,2748.3,2819.45,2700.8,2804.5,2790.7,2723.05,5873,53448,148295374.0,
22,500049,BHARAT ELECT,A ,Q,172.35,175.2,169.45,174.85,174.85,170.6,7141,739853,127666010.0,
23,500052,BHANSALI ENG,B ,Q,100.69,103.95,100.69,102.87,102.87,100.69,4062,270189,27717066.0,
24,500058,BIHAR SPONGE,XT,Q,10.25,10.4,9.82,10.2,10.23,10.21,141,39078,398232.0,
25,500059,BINANI IND. ,T ,Q,14.45,14.8,14.45,14.75,14.75,14.7,8,503,7373.0,
26,500060,BIRLACABLE  ,B ,Q,293.0,299.55,287.7,299.15,299.15,285.3,1874,106334,31657902.0,
27,500067,BLUE STAR   ,A ,Q,937.65,953.9,928.45,950.1,952.1,929.35,1699,13568,12791348.0,
28,500068,DISA INDIA  ,B ,Q,16075.0,16297.95,15751.55,16139.2,16200.0,15997.95,53,198,3173312.0,
29,500069,QUESTCAP    ,X ,Q,376.1,399.0,376.1,395.6,398.9,382.75,25,517,202101.0,
30,500074,BPL LTD.    ,T ,Q,81.5,83.18,81.5,83.18,83.18,81.55,83,15656,1289227.0,
31,500078,OAL         ,B ,Q,348.45,352.35,345.05,346.55,345.25,348.55,265,2714,944878.0,
32,500083,CENTURY EXT ,B ,Q,18.7,19.15,18.35,18.62,18.7,18.65,594,80838,1514592.0,
33,500084,CESC LTD.   ,A ,Q,119.47,120.45,116.95,119.16,119.16,118.33,1787,197530,23474456.0,
34,500085,CHAMBAL FERT,A ,Q,345.55,361.5,345.3,359.6,359.6,344.95,9225,457218,163422829.0,
35,500086,EXIDE IND.  ,A ,Q,296.85,297.5,290.4,293.15,293.15,293.6,4567,189377,55684263.0,
36,500087,CIPLA LTD.  ,A ,Q,1232.25,1242.2,1221.95,1235.35,1235.35,1222.55,4421,99905,123366742.0,
37,500089,DIC INDIA   ,B ,Q,503.05,514.0,496.0,512.7,514.0,497.15,25,72,36118.0,
38,500092,CRISIL LTD  ,A ,Q,4289.95,4375.0,4214.55,4353.15,4350.05,4269.0,752,3278,14107387.0,
39,500093,CGPOWER     ,A ,Q,460.0,469.5,456.6,466.25,466.25,456.95,8720,211344,98080227.0,
40,500096,DABUR (I)   ,A ,Q,532.4,532.4,526.55,529.35,529.35,530.9,4907,129257,68371037.0,
41,500097,DALMIASUG   ,B ,Q,399.55,408.55,399.55,403.65,403.65,406.45,702,10813,4373667.0,
42,500101,ARVIND Ltd  ,A ,Q,247.85,260.65,247.05,259.65,259.65,244.25,2383,89414,22818873.0,
43,500103,BHEL        ,A ,Q,181.0,181.05,175.95,178.25,178.25,180.4,7509,1083565,193648256.0,
44,500104,HIND.PETRO  ,A ,Q,375.0,375.4,363.9,369.15,369.15,375.55,4770,578262,213673907.0,
45,500106,IFCI LTD    ,A ,Q,28.67,28.97,27.85,28.44,28.44,28.39,5346,3027691,85986090.0,
46,500108,MAHA.TELE   ,A ,Q,33.29,33.8,32.4,32.63,32.63,32.49,3856,1544463,51038454.0,
47,500109,MRPL        ,A ,Q,125.65,133.15,125.45,129.95,129.95,124.3,5928,766418,100325639.0,
48,500110,CHENNAI PET.,A ,Q,685.65,702.8,678.55,690.4,692.5,684.85,2197,64421,44676779.0,
49,500112,STATE BANK  ,A ,Q,645.4,649.4,635.25,636.65,636.65,643.9,24444,1383434,887118162.0,
50,500113,STEEL AUTH. ,A ,Q,110.89,113.44,109.5,112.78,112.78,108.99,11948,2857673,320098421.0,
51,500114,TITAN       ,A ,Q,3583.65,3638.25,3561.95,3624.25,3622.0,3579.5,3181,17906,64559356.0,
52,500116,IDBI BANK L ,A ,Q,66.49,67.0,65.37,65.91,65.91,65.88,2933,577406,38276976.0,
53,500117,DCW LTD.    ,A ,Q,53.45,56.39,53.44,54.83,54.83,53.02,2703,453491,25144921.0,
54,500119,DHAMPUR SUGA,A ,Q,252.2,254.0,248.45,250.2,250.2,250.7,526,10358,2603120.0,
55,500120,DIAMINES&CHM,B ,Q,565.0,566.85,545.2,549.45,548.7,560.7,821,6959,3861669.0,
56,500123,ELANTAS     ,B ,Q,8000.05,8200.0,8000.05,8149.75,8149.75,8088.25,137,527,4273735.0,
57,500124,DR.REDDY'S  ,A ,Q,5583.65,5655.0,5563.0,5633.35,5633.35,5556.9,1812,13423,75556391.0,
58,500125,E.I.D.PAR   ,A ,Q,558.65,564.0,552.6,562.2,562.2,556.5,1660,38670,21614925.0,
59,500126,PGHL        ,A ,Q,4950.0,4965.95,4933.5,4951.1,4945.0,4938.8,79,246,1216662.0,
60,500128,ELEC.CASTING,A ,Q,111.2,114.95,110.5,112.8,112.45,110.8,1335,150918,17015497.0,
61,500133,ESAB INDIA  ,A ,Q,6000.0,6068.0,5823.0,5877.55,5879.95,5972.75,163,428,2550700.0,
62,500135,EPL         ,A ,Q,198.15,200.95,196.7,197.3,197.85,197.6,840,37247,7421555.0,
63,500136,ESTER INDUS.,B ,Q,88.19,89.64,86.85,88.49,88.5,87.56,467,20451,1792299.0,
64,500142,FGP LTD.    ,X ,Q,5.89,6.35,5.89,6.3,6.33,6.01,29,4826,29294.0,
65,500143,P.H.CAPITAL ,X ,Q,101.5,101.5,95.0,95.52,95.5,97.17,26,1684,161328.0,
66,500144,FINOL. CABLE,A ,Q,1065.85,1078.5,1040.0,1052.7,1049.5,1052.4,514,6953,7383632.0,
67,500147,COCKERILL   ,B ,Q,3119.95,3172.3,3097.0,3104.45,3124.9,3136.95,169,1377,4331569.0,
68,500148,UFLEX LTD   ,A ,Q,463.7,466.0,457.8,461.95,463.5,461.3,513,7096,3278093.0,
69,500150,FOSECO INDIA,B ,Q,3968.8,3987.35,3812.25,3830.0,3848.5,3933.15,182,386,1499164.0,
70,500151,GOLDEN TOB  ,Z ,Q,49.53,50.94,49.15,49.49,49.75,49.53,34,3084,153227.0,
71,500153,GANESH BENZO,B ,Q,153.7,155.35,151.2,152.55,151.9,151.05,368,12604,1934440.0,
72,500159,METROGLOBL  ,X ,Q,115.5,116.0,110.2,114.7,114.7,114.55,245,6442,733949.0,
73,500160,GTL LTD.    ,T ,Q,8.0,8.38,7.99,8.36,8.36,7.99,266,124211,1034002.0,
