,SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
0,500002,ABB LTD.    ,A ,Q,4678.55,4711.35,4601.0,4695.95,4695.95,4678.55,706,3586,16680340.0,
1,500003,AEGIS LOGIS ,A ,Q,348.75,353.75,346.45,348.6,348.6,349.35,565,16767,5881714.0,
2,500008,ARE&M       ,A ,Q,828.05,833.0,808.0,815.7,816.7,824.85,1733,30625,25056297.0,
3,500009,A.SARABHAI  ,XT,Q,41.91,41.91,41.91,41.91,41.91,39.92,173,56072,2349977.0,
4,500012,ANDHRA PETRO,X ,Q,82.95,89.9,82.13,88.7,88.7,82.63,3363,931703,80394620.0,
5,500014,UTIQUE      ,X ,Q,7.33,7.39,6.94,7.06,7.06,7.19,344,195306,1403374.0,
6,500016,ARUNAHTEL   ,X ,Q,16.48,16.48,15.55,16.09,16.26,15.83,75,29290,466810.0,
7,500020,BOM DYEING  ,A ,Q,155.75,156.3,151.8,153.4,153.4,155.5,2050,96189,14781880.0,
8,500023,ASIANHOTNR  ,T ,Q,226.0,226.0,220.4,220.4,220.4,226.05,2,50,11188.0,
9,500027,ATUL LTD.   ,A ,Q,6955.05,7215.9,6955.05,7156.8,7151.3,7144.5,616,1638,11707926.0,
10,500028,ATV PROJECTS,XT,Q,15.4,16.03,14.9,15.5,15.5,15.27,198,80352,1250594.0,
11,500031,BAJAJ ELECT.,A ,Q,1005.65,1005.65,989.0,994.6,996.75,992.7,574,5798,5766921.0,
12,500032,BAJAJHIND   ,A ,Q,28.21,28.31,27.71,27.99,27.99,28.14,4513,1442743,40346516.0,
13,500033,FORCE MOTR  ,B ,Q,3697.0,3830.0,3647.1,3738.1,3738.1,3684.2,2521,30852,114504385.0,
14,500034,BAJFINANCE  ,A ,Q,7300.15,7445.0,7282.65,7431.8,7427.2,7298.45,2852,17483,128944760.0,
15,500038,BALRAM.CHINI,A ,Q,414.85,414.85,402.15,405.1,405.1,414.25,2047,90652,36812573.0,
16,500039,BANCO PROD. ,B ,Q,632.0,637.2,618.55,622.85,622.85,629.55,2072,29396,18415804.0,
17,500040,CENTURY TEXT,A ,Q,1295.4,1295.4,1251.45,1265.35,1265.35,1280.0,1356,15707,19880175.0,
18,500041,BANNARI AMAN,B ,Q,2572.1,2591.3,2513.2,2566.85,2555.0,2576.45,117,441,1130651.0,
19,500042,BASF INDIA  ,A ,Q,3070.5,3089.55,3025.0,3063.2,3062.1,3074.8,429,1656,5054091.0,
20,500043,BATA INDIA  ,A ,Q,1638.55,1638.55,1593.0,1596.15,1596.15,1637.65,1688,12499,20100787.0,
21,500048,BEML LTD    ,A ,Q,2864.85,2864.85,2710.05,2784.7,2784.7,2838.7,827,6192,17195857.0,
22,500049,BHARAT ELECT,A ,Q,186.2,186.2,179.75,182.2,182.2,185.05,22241,1825187,332005616.0,
23,500052,BHANSALI ENG,B ,Q,103.85,116.0,103.45,114.2,114.2,103.6,11403,1223543,135543517.0,
24,500058,BIHAR SPONGE,XT,Q,10.79,10.79,10.4,10.57,10.67,10.58,200,38974,414120.0,
25,500059,BINANI IND. ,T ,Q,16.09,16.5,15.6,16.0,16.0,16.09,40,18566,293361.0,
26,500060,BIRLACABLE  ,B ,Q,289.95,289.95,276.15,282.9,282.9,286.15,1132,14387,4047828.0,
27,500067,BLUE STAR   ,A ,Q,963.95,963.95,936.7,950.8,950.25,948.6,263,2137,2022437.0,
28,500068,DISA INDIA  ,B ,Q,16000.05,16337.85,15711.35,15978.55,16000.0,16000.0,45,158,2521657.0,
29,500069,QUESTCAP    ,X ,Q,403.3,403.3,373.4,390.0,390.0,393.45,52,1162,443380.0,
30,500074,BPL LTD.    ,T ,Q,86.1,86.1,83.0,85.25,85.0,86.08,136,14377,1221913.0,
31,500078,OAL         ,B ,Q,425.6,425.6,392.4,405.8,404.0,407.15,506,5239,2102977.0,
32,500083,CENTURY EXT ,B ,Q,19.48,19.94,19.25,19.53,19.52,19.25,771,107078,2101623.0,
33,500084,CESC LTD.   ,A ,Q,137.25,137.5,131.5,134.55,134.55,136.85,8392,957578,128324216.0,
34,500085,CHAMBAL FERT,A ,Q,383.85,386.2,373.75,380.0,380.0,380.55,7404,227637,86426959.0,
35,500086,EXIDE IND.  ,A ,Q,324.1,324.75,315.65,321.85,321.85,321.75,3394,157042,50278407.0,
36,500087,CIPLA LTD.  ,A ,Q,1255.0,1285.0,1252.05,1281.55,1281.55,1251.05,6157,121071,154162518.0,
37,500089,DIC INDIA   ,B ,Q,497.3,510.0,494.95,504.0,509.7,500.0,43,444,222690.0,
38,500092,CRISIL LTD  ,A ,Q,4295.0,4295.0,4213.0,4221.35,4230.0,4267.45,251,835,3530565.0,
39,500093,CGPOWER     ,A ,Q,450.15,454.45,445.0,452.2,452.2,449.35,2909,61069,27462638.0,
40,500096,DABUR (I)   ,A ,Q,558.15,562.0,551.25,556.65,556.65,557.65,4604,79605,44238845.0,
41,500097,DALMIASUG   ,B ,Q,420.45,420.45,405.3,406.75,406.75,414.9,812,15384,6314070.0,
42,500101,ARVIND Ltd  ,A ,Q,250.4,254.7,245.5,250.25,250.25,252.15,1157,30452,7606025.0,
43,500103,BHEL        ,A ,Q,203.35,204.95,197.6,202.05,202.05,198.35,38967,6281551,1268918076.0,
44,500104,HIND.PETRO  ,A ,Q,401.95,410.8,393.1,408.6,408.6,399.8,7309,527933,212717934.0,
45,500106,IFCI LTD    ,A ,Q,29.0,29.35,28.29,28.77,28.77,29.0,7093,4979179,143225873.0,
46,500108,MAHA.TELE   ,A ,Q,33.26,33.96,32.46,33.2,33.24,33.23,2919,1479307,48908841.0,
47,500109,MRPL        ,A ,Q,132.7,133.25,128.15,129.45,129.45,132.7,1703,179863,23366677.0,
48,500110,CHENNAI PET.,A ,Q,705.05,711.35,693.0,708.55,709.5,702.85,2009,63338,44487585.0,
49,500111,REL.CAP.    ,T ,Q,12.49,12.49,12.49,12.49,12.49,11.9,174,80333,1003359.0,
50,500112,STATE BANK  ,A ,Q,641.8,647.85,633.8,639.05,639.05,641.95,18128,860673,551132872.0,
51,500113,STEEL AUTH. ,A ,Q,124.8,124.8,120.25,123.1,123.1,124.65,13048,2799256,343881498.0,
52,500114,TITAN       ,A ,Q,3690.0,3707.5,3642.2,3696.8,3698.45,3675.05,1042,7601,27923763.0,
53,500116,IDBI BANK L ,A ,Q,67.87,68.34,66.55,67.36,67.36,67.53,1736,575890,38836553.0,
54,500117,DCW LTD.    ,A ,Q,57.51,59.75,56.16,57.72,57.72,56.91,5472,1230579,71374126.0,
55,500119,DHAMPUR SUGA,A ,Q,269.25,269.25,260.95,265.6,265.6,266.5,2420,90000,23812565.0,
56,500120,DIAMINES&CHM,B ,Q,550.0,550.0,530.6,537.7,536.9,544.95,622,3690,1986133.0,
57,500123,ELANTAS     ,B ,Q,8541.05,8665.65,8375.0,8405.2,8405.2,8532.45,179,741,6293349.0,
58,500124,DR.REDDY'S  ,A ,Q,5818.95,5950.0,5818.95,5924.85,5927.7,5819.05,2634,12551,74237314.0,
59,500125,E.I.D.PAR   ,A ,Q,564.4,564.4,553.75,559.5,560.05,560.25,473,10803,6033036.0,
60,500126,PGHL        ,A ,Q,4983.25,4983.25,4927.0,4953.7,4956.1,4965.2,64,149,736839.0,
61,500128,ELEC.CASTING,A ,Q,111.15,112.2,107.3,110.35,110.35,112.05,2122,195655,21546510.0,
62,500133,ESAB INDIA  ,A ,Q,5847.8,5857.8,5753.65,5842.15,5855.95,5836.55,97,234,1359807.0,
63,500135,EPL         ,A ,Q,200.35,200.95,196.1,198.0,198.1,200.55,1421,56256,11162563.0,
64,500136,ESTER INDUS.,B ,Q,96.84,96.9,93.57,95.79,95.79,95.37,709,52820,5021350.0,
65,500142,FGP LTD.    ,X ,Q,8.04,8.08,7.52,7.86,7.65,7.88,67,12393,98957.0,
66,500143,P.H.CAPITAL ,X ,Q,107.6,109.5,103.0,109.35,109.35,107.6,21,765,81159.0,
67,500144,FINOL. CABLE,A ,Q,1057.9,1057.9,1039.0,1041.3,1041.3,1052.5,1198,12607,13163869.0,
68,500147,COCKERILL   ,B ,Q,3005.0,3093.3,2990.0,3005.3,3005.0,3086.25,396,5556,16748728.0,
